hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel
2024-02-18T15:00:00Z,1.78,8.23,3.86,6.45,12.57,6.14,0.51,17.08,9.83,5.39,0.0,75.78
2024-02-18T16:00:00Z,3.93,7.2,6.4,5.2,11.26,5.18,0.39,17.79,8.24,3.95,0.0,79.67
2024-02-18T17:00:00Z,4.56,6.4,6.46,4.91,9.81,5.09,0.3,18.2,7.44,3.79,0.0,81.03
2024-02-18T18:00:00Z,7.41,4.73,13.5,4.22,8.53,3.34,0.51,15.45,7.1,3.22,0.0,74.64
2024-02-18T19:00:00Z,7.58,3.84,13.33,3.01,7.41,2.43,0.79,13.82,5.8,2.02,0.0,75.31
2024-02-18T20:00:00Z,6.17,3.9,11.09,2.99,7.53,2.61,0.62,13.67,5.55,1.86,0.0,75.9
2024-02-18T21:00:00Z,6.49,5.94,13.04,3.8,10.29,4.48,0.61,11.56,6.79,2.81,0.0,64.22
2024-02-18T22:00:00Z,7.19,4.57,14.74,3.72,8.5,3.12,0.92,8.6,6.85,2.85,0.0,64.01
2024-02-18T23:00:00Z,6.38,3.54,11.23,2.8,7.21,2.3,0.56,9.64,5.52,1.75,0.0,62.74
2024-02-19T00:00:00Z,5.55,3.64,9.23,2.55,7.43,2.22,0.63,9.04,5.23,1.61,0.0,51.45
2024-02-19T01:00:00Z,5.34,4.61,15.82,3.57,8.6,3.07,0.76,8.8,6.89,2.57,0.0,44.22
2024-02-19T02:00:00Z,5.73,4.79,18.35,4.98,8.55,3.45,0.7,7.82,8.91,3.99,0.0,35.1
2024-02-19T03:00:00Z,4.87,3.29,12.6,2.56,6.99,2.26,0.77,8.98,5.56,1.85,0.0,44.65
2024-02-19T04:00:00Z,4.11,2.36,11.05,1.9,5.77,1.38,0.83,10.62,4.77,1.18,0.13,45.13
2024-02-19T05:00:00Z,4.47,2.9,10.15,1.93,6.32,1.82,0.57,9.73,4.94,1.28,0.0,44.15
2024-02-19T06:00:00Z,6.29,3.87,10.05,2.38,7.74,2.74,1.23,6.71,5.32,1.72,0.22,31.8
2024-02-19T07:00:00Z,7.9,4.46,16.08,2.9,8.48,3.33,1.83,3.74,6.41,2.21,0.18,40.02
2024-02-19T08:00:00Z,11.04,3.18,18.74,2.15,7.12,2.0,2.88,1.33,5.13,1.31,0.0,41.26
2024-02-19T09:00:00Z,11.71,1.91,14.7,1.72,5.42,0.66,2.32,4.62,4.35,0.71,0.0,60.83
2024-02-19T10:00:00Z,5.31,2.53,9.69,1.81,5.6,0.82,1.39,14.22,4.09,0.54,0.0,76.49
2024-02-19T11:00:00Z,3.66,5.36,2.99,4.14,9.34,3.11,0.93,17.6,6.53,2.56,0.0,82.72
2024-02-19T12:00:00Z,2.45,6.4,5.35,4.64,10.2,4.0,0.65,21.16,7.15,2.89,0.0,90.53
2024-02-19T13:00:00Z,3.87,6.35,9.28,4.7,10.33,3.63,0.61,21.88,7.18,2.77,0.0,94.7
2024-02-19T14:00:00Z,3.44,6.28,9.24,4.72,9.61,3.09,0.53,23.23,7.15,2.83,0.0,93.84
2024-02-19T15:00:00Z,5.08,5.16,13.14,4.39,8.16,1.98,0.38,22.88,6.62,2.36,0.0,93.5
2024-02-19T16:00:00Z,8.54,4.85,16.38,4.39,8.13,1.69,0.33,21.14,7.14,2.36,0.0,93.8
2024-02-19T17:00:00Z,14.07,4.93,18.76,4.54,8.83,2.32,0.89,10.19,7.52,2.57,0.0,81.9
2024-02-19T18:00:00Z,16.93,5.39,22.26,3.34,9.77,2.56,1.31,4.69,6.04,1.53,0.0,73.62
2024-02-19T19:00:00Z,12.6,4.32,11.66,2.99,8.11,1.9,1.2,8.33,5.31,1.23,0.0,81.6
2024-02-19T20:00:00Z,13.45,4.7,16.09,3.21,8.74,2.01,1.17,6.41,5.53,1.35,0.0,79.59
2024-02-19T21:00:00Z,13.15,5.98,19.14,3.62,10.73,3.3,1.28,6.37,6.47,1.95,0.0,70.7
2024-02-19T22:00:00Z,11.27,6.02,18.21,3.69,11.25,3.15,1.06,8.41,6.96,1.93,0.0,71.46
2024-02-19T23:00:00Z,8.84,6.04,16.5,3.89,11.21,3.07,0.96,11.73,7.47,2.14,0.0,72.05
2024-02-20T00:00:00Z,6.84,5.2,14.88,3.68,10.18,2.73,0.73,13.85,7.26,1.99,0.0,70.98
2024-02-20T01:00:00Z,7.89,5.64,15.25,3.44,10.67,2.8,0.71,10.61,7.15,1.77,0.11,69.24
2024-02-20T02:00:00Z,5.62,5.09,14.43,3.26,9.97,2.34,0.75,13.19,6.49,1.71,0.0,65.58
2024-02-20T03:00:00Z,4.32,4.54,14.89,3.13,9.12,2.19,0.84,14.46,6.4,1.58,0.33,52.33
2024-02-20T04:00:00Z,4.29,4.65,13.09,2.9,9.4,2.24,0.56,14.17,6.48,1.46,0.0,55.28
2024-02-20T05:00:00Z,5.14,4.41,14.88,3.0,8.87,2.18,0.78,13.34,6.29,1.58,0.0,54.84
2024-02-20T06:00:00Z,7.28,5.4,15.34,3.47,10.45,3.19,1.16,10.06,7.24,2.02,0.98,52.9
2024-02-20T07:00:00Z,8.69,5.71,19.35,3.89,10.82,3.45,1.74,9.62,7.88,2.26,2.41,54.47
2024-02-20T08:00:00Z,11.33,5.29,21.07,3.33,10.06,3.11,2.42,6.44,6.87,1.92,0.29,54.75
2024-02-20T09:00:00Z,12.68,6.37,23.03,4.39,11.06,4.51,2.76,4.86,8.3,3.1,0.0,50.61
2024-02-20T10:00:00Z,11.03,5.61,19.73,4.15,9.56,4.22,1.88,7.46,7.55,3.16,0.35,54.02
2024-02-20T11:00:00Z,10.01,6.45,16.87,4.03,10.13,5.17,1.43,9.05,7.13,3.14,0.0,56.02
2024-02-20T12:00:00Z,9.18,3.88,10.47,2.98,6.52,2.84,1.37,10.56,5.34,1.91,0.0,63.96
2024-02-20T13:00:00Z,7.25,3.17,5.84,2.45,4.62,1.58,1.25,13.38,3.8,1.12,0.0,69.28
2024-02-20T14:00:00Z,8.66,3.32,6.88,2.73,4.92,1.52,1.22,14.87,3.98,1.17,0.0,75.04
2024-02-20T15:00:00Z,8.92,3.81,6.76,3.38,5.37,1.55,1.23,17.43,4.62,1.54,0.0,81.43
2024-02-20T16:00:00Z,10.86,3.35,14.28,3.04,4.71,1.17,1.14,16.68,4.36,1.23,0.0,81.45
2024-02-20T17:00:00Z,15.19,3.92,21.01,3.14,6.5,2.24,1.35,13.6,5.15,1.61,0.0,81.08
2024-02-20T18:00:00Z,14.54,4.02,18.83,3.12,7.31,2.24,1.24,10.66,5.5,1.65,0.0,74.5
2024-02-20T19:00:00Z,12.19,3.79,15.55,3.06,7.16,2.24,1.46,12.1,5.55,1.66,0.0,75.52
2024-02-20T20:00:00Z,9.36,3.03,16.86,2.86,6.41,1.64,1.07,15.27,5.32,1.62,0.0,75.55
2024-02-20T21:00:00Z,9.03,3.49,17.19,2.73,7.11,2.06,0.76,14.13,5.39,1.67,0.0,77.15
2024-02-20T22:00:00Z,8.88,4.28,15.46,2.71,8.39,2.85,1.14,11.16,5.69,1.71,0.0,73.09
2024-02-20T23:00:00Z,7.28,4.83,15.95,2.69,9.0,3.24,0.91,11.76,5.95,1.8,0.0,65.66
2024-02-21T00:00:00Z,5.62,4.92,,,9.19,3.77,0.86,13.38,,,,
2024-02-21T01:00:00Z,4.52,3.72,,,7.77,2.62,0.49,15.11,,,,
2024-02-21T02:00:00Z,4.52,4.85,,,9.27,3.58,0.49,14.79,,,,
2024-02-21T03:00:00Z,3.88,5.59,,,9.82,4.52,1.06,13.23,,,,
2024-02-21T04:00:00Z,4.12,3.06,,,6.39,2.2,0.92,15.35,,,,
2024-02-21T05:00:00Z,4.28,1.42,,,4.68,0.67,0.97,18.01,,,,
2024-02-21T06:00:00Z,4.47,2.65,,,6.34,1.78,1.14,19.08,,,,
2024-02-21T07:00:00Z,5.36,2.83,,,6.47,1.98,1.15,18.16,,,,
2024-02-21T08:00:00Z,7.05,2.74,,,6.42,2.04,1.09,16.24,,,,
2024-02-21T09:00:00Z,7.35,1.43,,,4.99,0.58,1.77,16.47,,,,
2024-02-21T10:00:00Z,7.06,0.86,,,4.14,0.29,1.55,18.09,,,,
2024-02-21T11:00:00Z,5.93,0.44,,,3.55,0.01,1.39,20.7,,,,
2024-02-21T12:00:00Z,6.45,0.39,,,3.39,0.0,1.22,20.62,,,,
2024-02-21T13:00:00Z,7.13,0.48,,,3.44,0.02,1.13,18.58,,,,
2024-02-21T14:00:00Z,8.47,0.63,,,3.59,0.06,1.12,16.53,,,,
2024-02-21T15:00:00Z,9.12,0.63,,,3.4,0.04,1.41,13.67,,,,
2024-02-21T16:00:00Z,10.04,0.81,,,3.45,0.18,1.55,10.17,,,,
2024-02-21T17:00:00Z,13.94,1.17,,,3.97,0.57,2.14,2.63,,,,
2024-02-21T18:00:00Z,15.75,1.81,,,4.78,0.81,2.6,0.88,,,,
2024-02-21T19:00:00Z,10.46,2.09,,,5.04,1.06,1.99,6.18,,,,
2024-02-21T20:00:00Z,7.23,1.96,,,4.79,0.59,1.47,13.27,,,,
2024-02-21T21:00:00Z,7.82,2.7,,,5.91,1.12,1.32,14.16,,,,
2024-02-21T22:00:00Z,7.82,2.41,,,5.71,0.86,1.23,14.09,,,,
2024-02-21T23:00:00Z,3.7,2.51,,,5.8,0.61,0.91,20.76,,,,
2024-02-22T00:00:00Z,4.01,2.84,11.65,2.73,6.36,0.86,1.03,21.4,5.57,1.55,0.0,60.89
2024-02-22T01:00:00Z,4.54,3.05,16.46,2.8,6.72,1.06,0.78,21.09,6.29,1.84,0.14,60.17
2024-02-22T02:00:00Z,4.94,3.52,14.81,3.04,7.65,1.76,0.84,19.94,6.77,1.84,0.0,54.75
2024-02-22T03:00:00Z,4.91,3.78,12.7,2.25,8.6,1.88,0.77,20.91,5.92,1.27,0.11,64.91
2024-02-22T04:00:00Z,4.55,3.24,13.52,1.7,7.64,1.64,1.06,21.26,5.01,0.8,0.0,68.75
2024-02-22T05:00:00Z,4.01,3.18,11.89,1.78,7.57,1.82,0.76,20.57,5.08,0.87,0.16,70.86
2024-02-22T06:00:00Z,3.99,2.97,10.18,2.0,7.49,1.19,1.08,21.72,5.35,0.87,0.0,75.03
2024-02-22T07:00:00Z,5.69,2.6,15.05,1.89,7.17,1.18,1.03,20.03,5.08,0.83,0.04,75.32
2024-02-22T08:00:00Z,6.51,1.05,14.9,1.22,4.16,0.29,1.77,12.93,3.83,0.38,0.64,76.74
2024-02-22T09:00:00Z,11.43,0.53,23.48,0.62,3.56,0.06,1.92,8.06,3.19,0.01,0.5,65.08
2024-02-22T10:00:00Z,17.16,0.6,23.13,0.62,3.69,0.11,3.58,2.02,3.37,0.05,0.49,53.99
2024-02-22T11:00:00Z,11.16,0.77,23.63,1.27,3.91,0.25,2.45,6.37,4.14,0.65,0.49,49.29
2024-02-22T12:00:00Z,14.35,2.2,25.17,2.28,5.31,1.52,3.63,3.39,5.26,1.78,1.5,55.83
2024-02-22T13:00:00Z,13.02,2.26,19.74,1.5,5.22,1.46,2.64,3.92,4.18,0.74,0.26,62.05
2024-02-22T14:00:00Z,11.45,4.51,24.19,3.74,7.39,3.78,1.4,4.88,6.59,3.14,0.16,63.93
2024-02-22T15:00:00Z,5.39,1.43,18.67,1.97,3.81,0.7,1.12,15.48,4.42,1.2,0.92,72.96
2024-02-22T16:00:00Z,5.3,0.73,15.92,1.15,3.15,0.02,1.54,17.05,3.49,0.34,4.48,80.72
2024-02-22T17:00:00Z,9.72,1.5,20.55,1.27,4.14,0.53,1.85,9.46,3.39,0.31,3.07,71.52
2024-02-22T18:00:00Z,8.89,2.08,18.18,1.47,5.29,0.87,2.19,8.21,3.77,0.43,2.56,72.39
2024-02-22T19:00:00Z,10.49,1.99,13.44,1.78,5.1,0.81,2.62,6.34,4.03,0.66,1.99,76.06
2024-02-22T20:00:00Z,8.12,2.4,12.81,1.71,5.41,1.27,2.27,8.11,3.82,0.61,2.13,74.37
2024-02-22T21:00:00Z,7.39,2.74,15.64,1.62,5.33,1.73,1.86,11.12,3.63,0.49,3.45,73.71
2024-02-22T22:00:00Z,6.24,3.02,17.34,1.64,5.98,1.99,1.72,12.54,3.94,0.7,2.95,66.98
2024-02-22T23:00:00Z,5.89,1.7,15.92,1.3,4.63,0.6,1.79,12.09,3.51,0.29,3.75,59.15
2024-02-23T00:00:00Z,4.72,1.3,14.41,1.12,4.14,0.16,1.87,12.97,3.45,0.18,1.18,56.16
2024-02-23T01:00:00Z,2.91,1.15,13.33,1.14,3.93,0.18,1.65,15.42,3.7,0.21,1.05,53.28
2024-02-23T02:00:00Z,3.64,1.36,14.83,1.13,4.54,0.27,1.66,14.89,3.76,0.28,2.52,52.44
2024-02-23T03:00:00Z,3.97,1.4,14.54,0.95,4.61,0.31,1.7,13.57,3.83,0.06,1.91,53.76
2024-02-23T04:00:00Z,4.02,1.18,13.55,0.99,4.44,0.49,1.68,14.64,3.68,0.16,3.05,52.8
2024-02-23T05:00:00Z,3.26,1.2,12.32,1.28,4.31,0.49,1.68,14.86,3.88,0.48,4.28,54.27
2024-02-23T06:00:00Z,5.21,2.49,10.61,0.97,5.53,1.69,2.57,11.11,3.41,0.24,3.72,59.74
2024-02-23T07:00:00Z,7.89,3.63,18.54,0.83,6.81,2.92,3.47,6.08,3.38,0.06,4.01,46.91
2024-02-23T08:00:00Z,11.04,2.47,17.45,1.03,5.61,1.61,4.57,3.08,3.77,0.23,3.79,48.0
2024-02-23T09:00:00Z,12.13,3.03,15.52,1.47,6.56,1.95,5.26,2.22,4.08,0.48,4.03,49.65
2024-02-23T10:00:00Z,10.49,2.26,16.47,1.79,5.05,1.06,3.74,5.99,3.65,0.53,0.89,55.83
2024-02-23T11:00:00Z,10.61,1.82,14.29,2.36,3.75,0.31,3.91,7.12,4.05,0.74,0.18,68.14
2024-02-23T12:00:00Z,8.62,1.75,12.93,2.6,2.96,0.07,2.68,12.36,3.77,0.72,0.0,73.21
2024-02-23T13:00:00Z,9.73,2.01,11.82,2.51,2.71,0.19,2.73,11.61,3.5,0.4,0.0,83.69
2024-02-23T14:00:00Z,12.65,1.92,21.32,2.69,3.11,0.2,2.07,10.92,3.79,0.66,0.06,72.4
2024-02-23T15:00:00Z,16.58,1.59,19.56,2.13,3.64,0.27,2.58,7.72,3.39,0.58,0.23,77.69
2024-02-23T16:00:00Z,13.61,1.31,20.53,1.55,3.19,0.17,2.38,6.65,2.55,0.02,0.78,76.52
2024-02-23T17:00:00Z,20.1,1.06,17.94,1.41,3.18,0.14,5.12,1.18,2.71,0.07,1.45,73.08
2024-02-23T18:00:00Z,21.12,1.09,23.12,1.85,3.4,0.15,6.49,0.16,3.94,0.74,1.73,53.93
2024-02-23T19:00:00Z,18.25,5.18,26.98,3.51,8.65,4.07,5.35,0.15,6.3,2.73,5.01,44.02
2024-02-23T20:00:00Z,14.42,8.31,41.44,10.28,11.81,7.56,3.32,0.28,15.18,9.48,3.9,16.59
2024-02-23T21:00:00Z,11.87,13.72,37.93,10.01,16.28,12.42,2.64,1.04,14.56,9.14,4.76,18.02
2024-02-23T22:00:00Z,12.14,10.91,33.99,11.3,15.66,9.51,2.71,0.37,15.55,10.36,4.48,19.62
2024-02-23T23:00:00Z,10.09,11.03,25.35,10.74,15.55,9.59,2.44,0.51,14.74,9.73,3.97,24.98
2024-02-24T00:00:00Z,9.55,10.16,29.34,15.49,14.82,8.9,2.33,0.05,22.08,14.24,3.34,9.48
2024-02-24T01:00:00Z,8.19,11.98,25.96,12.74,17.14,10.64,1.69,0.11,17.34,11.69,2.4,14.81
2024-02-24T02:00:00Z,6.76,11.41,24.15,13.24,16.48,9.52,2.09,0.03,18.86,12.08,0.31,3.99
2024-02-24T03:00:00Z,7.16,13.37,23.13,14.52,17.01,12.08,2.47,0.0,20.62,13.24,0.74,5.33
2024-02-24T04:00:00Z,7.82,9.87,24.57,16.73,14.67,8.41,2.65,0.0,23.63,15.36,1.85,0.96
2024-02-24T05:00:00Z,5.62,9.48,24.88,16.97,14.31,7.29,3.51,0.0,24.31,15.52,1.16,0.84
2024-02-24T06:00:00Z,7.67,16.95,22.41,14.59,20.96,15.36,5.15,0.0,21.1,13.31,0.34,0.92
2024-02-24T07:00:00Z,8.56,20.02,26.85,13.56,24.16,18.33,7.89,0.0,19.51,12.38,0.51,0.0
2024-02-24T08:00:00Z,10.08,21.56,29.03,12.41,29.11,19.15,7.79,0.0,18.52,11.02,0.24,0.05
2024-02-24T09:00:00Z,12.16,20.18,23.25,11.0,27.66,17.21,7.51,0.0,16.69,10.05,3.9,9.54
2024-02-24T10:00:00Z,15.29,23.04,15.19,9.37,32.12,20.13,8.32,0.0,13.96,7.86,0.71,20.31
2024-02-24T11:00:00Z,12.37,15.46,5.49,8.02,21.59,13.1,4.54,0.0,11.26,5.98,0.0,27.36
2024-02-24T12:00:00Z,6.23,6.99,11.63,6.77,10.55,4.95,1.88,5.98,9.09,4.83,0.0,39.53
2024-02-24T13:00:00Z,5.88,5.16,19.83,4.62,7.43,2.86,1.48,11.46,6.34,2.8,0.0,55.95
2024-02-24T14:00:00Z,10.9,3.41,8.68,3.25,4.72,1.18,2.27,9.61,3.81,1.3,0.0,77.01
2024-02-24T15:00:00Z,13.55,3.68,12.95,3.32,4.82,1.51,2.9,10.48,3.87,1.4,0.0,81.24
2024-02-24T16:00:00Z,9.2,4.39,14.63,3.15,5.28,1.76,1.03,12.34,3.73,1.2,0.0,81.12
2024-02-24T17:00:00Z,25.21,6.25,17.41,3.46,8.82,4.17,4.16,1.88,4.22,1.59,0.0,79.24
2024-02-24T18:00:00Z,28.84,5.63,20.99,2.88,8.46,4.01,7.78,0.02,4.07,1.33,0.04,60.61
2024-02-24T19:00:00Z,28.03,9.81,24.08,3.5,13.05,8.61,13.41,0.0,5.9,2.22,1.71,53.75
2024-02-24T20:00:00Z,22.51,8.63,33.36,8.52,12.41,7.51,9.19,0.0,12.67,7.66,2.93,27.38
2024-02-24T21:00:00Z,21.38,10.35,41.59,15.39,14.99,9.31,10.34,0.0,21.76,14.31,3.89,10.64
2024-02-24T22:00:00Z,21.11,11.65,47.12,21.36,16.55,10.17,14.37,0.0,30.36,19.88,3.25,0.01
2024-02-24T23:00:00Z,12.91,11.01,50.24,27.26,15.92,9.76,6.2,0.0,39.48,25.59,10.28,0.0
2024-02-25T00:00:00Z,11.94,8.87,44.23,24.92,13.23,7.74,6.52,0.0,35.75,23.44,9.75,0.5
2024-02-25T01:00:00Z,10.12,12.64,39.54,24.28,18.32,10.88,7.07,0.0,34.66,22.67,6.3,0.01
2024-02-25T02:00:00Z,10.2,17.79,38.13,24.85,24.13,16.11,7.79,0.0,34.62,23.15,3.09,0.0
2024-02-25T03:00:00Z,8.92,21.55,36.46,23.69,28.76,20.11,8.2,0.0,31.82,21.87,4.3,0.0
2024-02-25T04:00:00Z,6.97,20.64,35.9,21.66,27.9,19.15,6.78,0.0,28.2,19.94,1.8,0.0
2024-02-25T05:00:00Z,7.71,21.29,27.72,19.87,29.14,19.76,6.43,0.0,26.08,18.32,0.62,0.04
2024-02-25T06:00:00Z,5.68,20.55,19.85,17.14,28.12,18.2,5.64,0.0,23.01,15.93,0.35,1.59
2024-02-25T07:00:00Z,8.61,22.21,18.24,15.18,30.34,20.16,3.78,0.0,20.9,13.85,0.64,4.78
2024-02-25T08:00:00Z,10.14,19.18,16.8,10.98,26.26,16.7,3.69,0.0,15.86,10.07,0.63,12.24
2024-02-25T09:00:00Z,9.91,14.65,17.46,10.05,20.19,12.43,2.9,0.0,14.89,9.14,1.98,21.67
2024-02-25T10:00:00Z,8.81,11.98,14.4,8.02,17.2,10.17,2.69,0.48,12.14,6.92,0.57,35.04
2024-02-25T11:00:00Z,5.77,10.49,7.26,8.41,15.38,8.48,2.06,6.16,12.28,6.55,0.0,49.4
2024-02-25T12:00:00Z,4.91,10.09,13.43,7.98,14.51,7.73,1.41,11.19,11.54,6.48,0.0,56.98
2024-02-25T13:00:00Z,6.45,9.39,14.33,7.35,13.22,7.1,1.18,13.73,10.51,6.03,0.0,67.95
2024-02-25T14:00:00Z,5.52,7.83,13.46,5.78,10.96,5.57,0.76,18.84,8.38,4.06,0.0,70.32
2024-02-25T15:00:00Z,7.76,9.3,16.41,7.2,13.08,6.85,0.77,17.86,10.4,5.58,0.0,68.55
2024-02-25T16:00:00Z,6.68,5.6,12.71,3.72,7.88,3.8,0.26,19.96,5.06,2.34,0.0,74.04
2024-02-25T17:00:00Z,7.27,5.02,16.6,3.54,7.62,3.42,0.76,20.0,5.26,2.16,0.0,72.06
2024-02-25T18:00:00Z,7.44,6.2,19.43,4.98,9.56,4.89,0.65,17.74,7.76,3.9,0.67,67.94
2024-02-25T19:00:00Z,6.86,6.24,18.94,4.86,9.97,4.79,0.8,18.95,8.12,3.87,0.42,67.88
2024-02-25T20:00:00Z,5.98,5.49,17.06,4.63,9.03,4.12,0.86,18.73,7.42,3.94,0.95,70.49
2024-02-25T21:00:00Z,4.43,4.38,14.12,4.41,7.81,3.11,0.9,17.98,7.37,3.68,1.38,63.68
2024-02-25T22:00:00Z,4.46,3.62,14.41,4.27,6.89,2.42,1.11,16.97,7.75,3.44,1.84,60.18
2024-02-25T23:00:00Z,3.85,3.71,13.13,3.19,6.94,2.64,1.4,15.9,6.34,2.21,1.68,59.99
2024-02-26T00:00:00Z,3.32,5.92,12.85,3.67,9.69,4.65,1.1,16.03,7.01,2.79,2.62,63.6
2024-02-26T01:00:00Z,2.58,5.64,11.64,4.18,9.36,4.18,1.3,16.87,7.49,3.49,2.77,60.58
2024-02-26T02:00:00Z,2.86,6.82,10.83,4.31,10.94,5.51,1.2,16.61,7.61,3.38,3.93,62.22
2024-02-26T03:00:00Z,3.08,7.29,12.7,4.9,11.02,6.43,1.87,15.56,8.28,4.06,2.09,62.73
2024-02-26T04:00:00Z,3.18,4.99,13.07,3.07,8.13,4.26,1.42,14.82,6.02,2.14,3.83,59.02
2024-02-26T05:00:00Z,3.04,4.97,13.1,1.56,7.7,4.37,1.03,17.07,3.96,0.74,1.93,63.43
2024-02-26T06:00:00Z,2.94,3.44,12.78,1.63,6.43,2.88,1.23,16.91,4.01,0.7,2.06,61.05
2024-02-26T07:00:00Z,3.99,5.72,13.77,1.43,7.95,5.04,1.55,14.86,3.79,0.55,1.98,58.76
2024-02-26T08:00:00Z,5.88,6.6,17.97,1.38,8.92,5.91,1.75,12.99,3.81,0.53,6.05,57.3
2024-02-26T09:00:00Z,6.04,1.64,16.84,1.71,4.23,0.3,1.45,14.1,3.87,0.69,2.57,59.22
2024-02-26T10:00:00Z,4.65,1.75,11.63,1.95,4.01,0.4,1.44,18.07,3.24,0.63,0.14,70.75
2024-02-26T11:00:00Z,4.35,2.33,7.88,2.34,4.24,0.82,1.79,19.45,3.18,0.67,0.0,74.01
2024-02-26T12:00:00Z,4.66,2.55,12.26,2.34,4.17,0.97,1.05,20.39,3.3,0.79,0.0,78.84
2024-02-26T13:00:00Z,5.52,1.51,14.59,1.92,2.46,0.01,1.11,22.85,2.96,0.38,0.0,79.46
2024-02-26T14:00:00Z,4.92,1.93,14.95,1.91,3.22,0.16,0.51,20.82,2.8,0.32,0.0,78.04
2024-02-26T15:00:00Z,7.31,1.52,16.34,1.77,3.44,0.14,0.87,18.34,2.93,0.24,0.36,77.2
2024-02-26T16:00:00Z,5.74,1.42,17.29,1.85,2.73,0.06,0.92,19.55,3.16,0.52,0.39,71.04
2024-02-26T17:00:00Z,8.76,1.44,21.94,2.51,3.23,0.2,1.2,14.99,4.78,1.43,0.35,66.93
2024-02-26T18:00:00Z,7.23,2.21,20.53,5.24,4.44,0.64,0.85,14.2,9.04,3.9,0.82,57.08
2024-02-26T19:00:00Z,8.32,2.0,22.54,3.61,4.53,0.58,1.38,11.38,6.51,2.82,2.17,48.48
2024-02-26T20:00:00Z,7.42,1.79,17.15,1.91,4.13,0.49,1.18,11.8,4.5,1.18,1.05,55.69
2024-02-26T21:00:00Z,5.65,2.36,14.91,1.86,5.11,1.07,0.79,12.63,4.2,1.0,0.77,51.86
2024-02-26T22:00:00Z,7.51,4.58,20.75,3.3,8.08,3.27,1.12,7.3,6.46,2.49,2.94,46.01
2024-02-26T23:00:00Z,8.74,8.47,20.82,3.97,13.63,6.85,1.35,3.42,7.31,3.31,0.91,41.77
2024-02-27T00:00:00Z,11.98,20.82,26.47,5.36,29.7,19.1,1.96,0.12,9.44,4.6,4.02,33.09
2024-02-27T01:00:00Z,9.27,12.56,28.2,8.22,18.22,10.33,2.27,0.0,13.03,7.25,4.69,24.44
2024-02-27T02:00:00Z,8.93,13.18,26.67,10.06,18.76,11.04,2.43,0.0,15.74,8.76,4.41,28.21
2024-02-27T03:00:00Z,8.0,16.83,21.99,10.38,22.61,14.24,1.82,0.0,16.37,8.84,1.87,33.32
2024-02-27T04:00:00Z,5.83,14.04,19.55,10.38,19.63,11.15,2.33,0.02,16.56,9.15,3.68,13.67
2024-02-27T05:00:00Z,4.8,10.9,24.35,11.47,16.56,7.17,2.87,0.0,18.08,9.81,0.92,9.85
2024-02-27T06:00:00Z,8.13,10.78,21.22,12.61,16.21,7.62,3.52,0.0,19.6,11.0,2.46,20.64
2024-02-27T07:00:00Z,12.43,12.98,26.17,13.66,18.85,8.24,4.25,0.0,21.4,11.84,6.69,7.8
2024-02-27T08:00:00Z,23.04,18.44,28.57,14.44,25.88,13.38,11.92,0.0,22.24,12.58,3.03,18.86
2024-02-27T09:00:00Z,17.63,18.3,31.27,13.61,25.87,14.12,7.68,0.0,20.7,11.82,8.35,14.6
2024-02-27T10:00:00Z,12.39,15.77,29.76,14.33,22.2,12.03,4.57,0.13,21.61,12.74,6.57,21.59
2024-02-27T11:00:00Z,9.33,11.35,28.29,13.79,16.84,8.47,3.29,2.51,20.6,11.89,3.35,28.34
2024-02-27T12:00:00Z,9.15,9.3,22.69,10.17,13.95,6.55,3.33,4.77,16.29,8.66,1.7,40.42
2024-02-27T13:00:00Z,9.18,8.71,18.29,9.18,13.29,5.93,3.18,8.4,14.2,7.58,1.33,48.41
2024-02-27T14:00:00Z,8.37,8.51,13.83,7.37,12.42,5.74,2.01,9.66,11.39,5.81,0.08,58.77
2024-02-27T15:00:00Z,9.86,8.89,15.12,7.15,12.77,6.11,1.76,8.67,10.61,5.22,0.0,58.55
2024-02-27T16:00:00Z,13.97,7.68,19.84,6.0,11.39,5.6,2.21,6.72,9.46,4.28,0.0,61.84
2024-02-27T17:00:00Z,15.97,10.7,23.2,6.56,15.5,8.79,3.41,1.66,9.85,5.57,0.0,55.12
2024-02-27T18:00:00Z,14.99,9.06,22.7,6.21,13.29,7.79,2.85,1.38,9.6,5.47,0.0,52.77
2024-02-27T19:00:00Z,13.85,8.42,22.79,6.28,12.46,7.14,2.22,3.14,9.79,5.52,0.01,51.3
2024-02-27T20:00:00Z,14.53,11.84,24.64,7.02,16.55,10.6,1.82,0.88,10.62,6.4,0.03,58.64
2024-02-27T21:00:00Z,12.73,11.05,20.45,9.94,16.08,9.53,1.79,1.78,14.65,9.11,0.07,53.8
2024-02-27T22:00:00Z,10.91,10.13,18.88,7.81,15.34,8.14,1.29,1.14,12.35,6.8,0.0,52.74
2024-02-27T23:00:00Z,11.24,9.16,18.53,7.75,14.63,7.13,2.19,0.68,12.3,6.83,0.84,49.13
