hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,no2_wolsey_way_loughborough,pm25_wolsey_way_loughborough,no2_whetstone_way_whetstone,pm25_whetstone_way_whetstone,no2_cobden_primary_school_loughborough,pm25_cobden_primary_school_loughborough,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel,pm10_wolsey_way_loughborough,pm1_wolsey_way_loughborough,no_wolsey_way_loughborough,o3_wolsey_way_loughborough,pm10_whetstone_way_whetstone,pm1_whetstone_way_whetstone,no_whetstone_way_whetstone,o3_whetstone_way_whetstone,pm10_cobden_primary_school_loughborough,pm1_cobden_primary_school_loughborough,no_cobden_primary_school_loughborough,o3_cobden_primary_school_loughborough
2026-01-06T16:00:00Z,9.76,4.13,20.46,6.42,32.12,3.6,,,,,7.06,2.94,2.72,0.69,10.49,4.57,8.93,40.55,5.96,2.63,0.39,42.23,,,,,,,,
2026-01-06T17:00:00Z,10.74,4.22,25.2,9.26,40.21,3.75,,,,,7.47,3.16,2.35,0.37,14.45,7.35,5.51,33.39,6.39,3.02,0.67,35.41,,,,,,,,
2026-01-06T18:00:00Z,10.81,5.09,30.41,9.78,41.75,4.76,,,,,8.82,3.94,2.63,0.05,14.95,8.11,5.07,30.66,7.92,4.19,3.29,32.08,,,,,,,,
2026-01-06T19:00:00Z,7.75,4.59,23.11,9.44,33.74,5.72,,,,,8.28,3.74,2.01,2.03,14.73,8.29,4.31,36.89,9.06,5.04,0.72,34.46,,,,,,,,
2026-01-06T20:00:00Z,5.38,3.27,16.72,11.35,25.17,3.31,,,,,6.69,2.6,2.0,6.3,16.34,10.27,6.68,44.3,6.35,2.73,3.26,55.11,,,,,,,,
2026-01-06T21:00:00Z,4.63,3.02,14.13,4.09,19.59,3.06,,,,,6.45,2.53,1.47,7.12,7.44,3.29,3.67,53.62,6.21,2.57,0.7,60.84,,,,,,,,
2026-01-06T22:00:00Z,4.03,2.65,11.34,3.28,16.53,2.63,,,,,6.23,2.26,1.5,9.1,6.45,2.69,7.32,58.87,5.48,2.07,0.06,69.1,,,,,,,,
2026-01-06T23:00:00Z,3.63,3.57,10.08,3.6,15.58,2.35,,,,,6.93,3.18,1.49,8.38,6.88,2.93,5.24,58.68,5.1,1.81,0.54,69.97,,,,,,,,
2026-01-07T00:00:00Z,3.74,3.1,10.21,3.39,20.25,2.41,,,,,6.48,2.65,1.04,7.76,6.53,2.73,7.09,63.38,5.35,1.85,0.79,64.32,,,,,,,,
2026-01-07T01:00:00Z,2.59,1.55,7.93,2.52,18.76,1.2,,,,,4.79,0.91,1.32,8.79,5.53,1.53,4.07,67.79,3.95,0.59,1.49,72.91,,,,,,,,
2026-01-07T02:00:00Z,2.24,1.49,10.59,1.94,14.93,1.12,,,,,4.69,0.72,1.28,8.09,4.95,0.77,2.47,60.99,3.84,0.24,2.75,69.26,,,,,,,,
2026-01-07T03:00:00Z,2.11,1.43,3.46,1.65,8.39,1.1,,,,,4.57,0.31,1.66,8.66,4.65,0.43,8.39,69.13,3.58,0.13,2.85,81.59,,,,,,,,
2026-01-07T04:00:00Z,2.38,1.54,4.26,1.7,7.68,1.18,,,,,4.49,0.44,1.86,9.22,4.49,0.29,11.16,71.3,3.71,0.17,2.65,84.29,,,,,,,,
2026-01-07T05:00:00Z,3.07,1.53,5.0,1.81,8.19,1.14,,,,,4.47,0.29,1.8,9.72,4.48,0.31,5.56,73.09,3.45,0.1,0.13,86.9,,,,,,,,
2026-01-07T06:00:00Z,4.29,1.26,8.21,1.56,12.05,0.99,,,,,4.26,0.2,1.7,8.11,4.14,0.29,1.56,71.81,3.43,0.07,1.88,84.4,,,,,,,,
2026-01-07T07:00:00Z,5.94,1.45,13.41,1.8,16.53,0.96,,,,,4.43,0.45,1.65,4.18,4.69,0.56,6.67,63.55,3.67,0.13,4.21,74.39,,,,,,,,
2026-01-07T08:00:00Z,6.86,1.36,18.45,1.86,20.59,0.97,,,,,4.44,0.37,2.23,2.47,4.95,0.5,6.33,55.43,3.57,0.11,2.57,70.63,,,,,,,,
2026-01-07T09:00:00Z,6.64,1.77,16.25,2.18,26.59,1.82,,,,,5.01,0.77,2.25,2.92,5.42,0.73,14.47,57.92,4.46,0.81,1.24,64.06,,,,,,,,
2026-01-07T10:00:00Z,4.71,1.78,15.71,2.22,21.09,2.43,,,,,4.78,0.78,1.57,6.75,5.15,0.76,6.65,58.87,5.14,1.35,1.33,72.91,,,,,,,,
2026-01-07T11:00:00Z,3.92,2.12,10.99,2.64,16.18,2.76,,,,,4.92,0.66,1.33,9.83,5.66,1.01,4.5,64.81,5.08,1.5,1.78,85.85,,,,,,,,
2026-01-07T12:00:00Z,3.82,2.53,10.56,2.79,12.25,2.36,,,,,4.91,0.79,1.33,10.51,5.61,0.93,6.85,66.89,4.14,0.8,0.0,93.0,,,,,,,,
2026-01-07T13:00:00Z,3.29,2.57,10.51,2.64,15.59,2.58,,,,,3.9,0.63,0.95,11.93,4.97,0.96,10.75,67.12,4.48,1.11,0.13,88.65,,,,,,,,
2026-01-07T14:00:00Z,4.73,2.66,8.74,2.6,12.95,1.86,,,,,3.56,0.63,0.88,11.61,4.46,0.87,5.65,70.46,3.23,0.36,0.14,92.83,,,,,,,,
2026-01-07T15:00:00Z,6.18,2.61,12.89,2.4,16.81,1.85,,,,,3.22,0.49,0.96,11.62,4.14,0.72,3.53,67.41,3.22,0.28,0.0,86.99,,,,,,,,
2026-01-07T16:00:00Z,7.17,2.24,23.41,2.77,33.14,1.79,,,,,3.54,0.49,0.62,9.54,5.18,1.17,10.82,57.57,3.86,0.53,0.44,64.11,,,,,,,,
2026-01-07T17:00:00Z,8.79,2.26,23.74,2.67,43.33,8.07,,,,,4.72,1.17,1.0,6.24,5.48,1.18,6.68,49.16,13.33,6.85,2.75,46.29,,,,,,,,
2026-01-07T18:00:00Z,13.49,2.77,28.15,2.5,46.41,24.6,,,,,5.8,1.82,2.35,0.36,5.5,0.89,12.67,44.02,35.58,22.57,2.25,37.7,,,,,,,,
2026-01-07T19:00:00Z,8.58,2.36,11.49,2.36,44.74,8.7,,,,,5.2,1.32,1.95,0.81,5.09,0.76,6.79,58.4,13.3,7.71,3.02,35.27,,,,,,,,
2026-01-07T20:00:00Z,8.39,2.69,11.29,2.93,32.56,3.56,,,,,5.64,1.42,1.97,0.88,5.9,1.07,8.31,57.7,6.26,2.42,1.38,48.34,,,,,,,,
2026-01-07T21:00:00Z,9.32,2.89,7.71,2.82,29.02,11.21,,,,,5.65,1.73,2.25,0.13,5.68,0.98,7.92,59.71,17.17,9.75,1.27,50.21,,,,,,,,
2026-01-07T22:00:00Z,7.59,2.8,8.21,2.81,24.02,2.88,,,,,5.56,1.45,2.19,0.57,5.4,1.0,6.74,61.59,5.52,1.93,0.6,55.31,,,,,,,,
2026-01-07T23:00:00Z,6.38,3.06,12.87,3.06,24.41,2.52,,,,,6.0,1.74,1.72,1.73,5.96,1.19,8.05,55.51,5.03,1.51,0.48,44.09,,,,,,,,
2026-01-08T00:00:00Z,6.47,2.83,13.35,3.39,26.86,2.54,,,,,5.69,1.69,1.48,1.38,6.18,1.51,4.24,52.09,5.08,1.61,0.59,37.15,,,,,,,,
2026-01-08T01:00:00Z,6.76,2.77,13.95,3.43,24.71,2.22,,,,,5.57,1.65,1.53,0.63,6.3,1.71,11.44,49.5,4.73,1.12,1.25,40.85,,,,,,,,
2026-01-08T02:00:00Z,6.91,3.2,16.92,3.88,37.4,2.63,,,,,6.1,2.06,1.49,0.43,6.86,2.38,8.36,41.68,5.29,1.75,1.82,23.79,,,,,,,,
2026-01-08T03:00:00Z,7.1,4.09,24.29,5.59,30.56,2.84,,,,,7.56,2.74,1.57,0.62,9.57,3.75,4.34,30.43,5.42,2.04,0.72,29.19,,,,,,,,
2026-01-08T04:00:00Z,6.66,4.73,21.83,5.61,38.78,3.56,,,,,8.52,3.26,1.78,1.22,9.62,3.94,6.61,41.78,6.48,2.65,3.12,22.74,,,,,,,,
2026-01-08T05:00:00Z,5.92,5.74,15.49,5.08,29.84,3.84,,,,,9.85,3.45,1.53,1.46,9.06,3.4,3.14,49.66,7.26,2.94,2.21,33.09,,,,,,,,
2026-01-08T06:00:00Z,8.65,4.36,14.9,5.45,33.37,3.38,,,,,8.24,2.66,2.2,0.61,9.66,3.72,7.23,40.03,6.72,2.48,0.54,15.03,,,,,,,,
2026-01-08T07:00:00Z,13.01,4.09,31.95,8.56,41.38,4.24,,,,,7.74,2.59,3.42,0.0,14.04,6.0,3.16,9.13,7.57,3.38,1.31,0.0,,,,,,,,
2026-01-08T08:00:00Z,15.62,7.82,40.66,16.48,59.53,5.16,,,,,12.93,5.32,5.06,0.0,25.85,11.87,5.54,2.86,8.95,4.36,13.29,0.0,,,,,,,,
2026-01-08T09:00:00Z,27.81,8.9,40.51,20.0,72.22,6.69,,,,,14.03,6.53,17.41,0.0,31.58,15.11,11.44,1.84,11.12,5.68,17.93,0.0,,,,,,,,
2026-01-08T10:00:00Z,12.12,5.27,55.52,21.67,58.15,9.22,,,,,9.32,3.48,3.97,0.0,34.48,17.5,8.17,0.0,14.17,7.9,4.69,0.09,,,,,,,,
2026-01-08T11:00:00Z,13.79,5.99,53.12,13.87,61.58,7.26,,,,,10.21,4.17,5.85,0.0,21.44,10.26,14.53,0.06,11.7,6.19,0.68,0.6,,,,,,,,
2026-01-08T12:00:00Z,9.65,4.52,27.89,8.74,52.5,6.56,,,,,8.17,2.92,3.09,0.03,13.97,6.6,8.32,25.75,10.41,5.62,0.64,12.44,,,,,,,,
2026-01-08T13:00:00Z,9.78,4.53,19.09,7.38,30.11,5.02,,,,,7.88,3.58,2.96,0.11,11.85,5.59,11.82,35.76,8.29,4.35,1.37,37.43,,,,,,,,
2026-01-08T14:00:00Z,9.68,6.05,18.68,7.29,25.43,5.12,,,,,9.74,4.81,2.72,0.01,11.89,5.35,6.35,34.79,8.5,4.45,0.74,34.79,,,,,,,,
2026-01-08T15:00:00Z,8.93,7.6,21.59,8.6,28.86,8.24,,,,,11.93,5.66,1.96,0.0,13.98,6.44,7.76,32.3,12.19,7.4,1.66,27.73,,,,,,,,
2026-01-08T16:00:00Z,9.23,7.89,19.26,9.45,21.68,4.7,,,,,12.44,5.62,2.44,0.0,15.34,7.04,9.41,33.89,8.41,3.77,0.61,38.43,,,,,,,,
2026-01-08T17:00:00Z,7.91,7.95,18.68,10.4,26.44,5.01,,,,,12.74,5.42,2.42,0.0,16.84,7.52,6.06,32.61,9.22,4.13,2.71,33.19,,,,,,,,
2026-01-08T18:00:00Z,7.21,12.49,22.12,15.23,32.27,9.77,,,,,18.71,9.08,1.69,0.0,23.85,11.08,8.1,20.54,15.65,8.58,1.21,18.06,,,,,,,,
2026-01-08T19:00:00Z,5.55,11.54,16.02,12.85,24.36,7.66,,,,,17.4,8.44,1.38,0.0,19.96,9.71,4.41,25.89,12.45,6.85,0.32,28.84,,,,,,,,
2026-01-08T20:00:00Z,4.02,8.21,11.48,9.0,18.51,5.28,,,,,12.34,6.8,1.6,0.04,14.28,7.49,5.23,32.41,8.63,4.66,2.8,35.08,,,,,,,,
2026-01-08T21:00:00Z,2.72,8.19,11.96,7.63,17.36,4.79,,,,,12.33,7.24,1.82,0.11,12.18,6.62,2.25,30.15,8.06,4.24,0.67,31.77,,,,,,,,
2026-01-08T22:00:00Z,2.52,9.19,12.89,5.54,18.32,4.37,,,,,12.53,8.47,1.66,0.56,9.73,4.65,2.13,28.65,7.56,3.82,2.18,30.82,,,,,,,,
2026-01-08T23:00:00Z,2.4,2.37,11.81,3.09,15.31,1.4,,,,,5.79,1.82,1.79,3.5,6.58,2.26,5.08,37.98,4.53,0.92,0.5,47.36,,,,,,,,
2026-01-09T00:00:00Z,1.84,0.94,9.18,2.28,14.37,0.76,,,,,4.3,0.47,2.2,2.91,5.58,1.39,4.07,36.06,3.73,0.18,0.71,45.47,,,,,,,,
2026-01-09T01:00:00Z,2.69,2.02,14.91,2.9,20.71,1.22,,,,,5.45,1.51,1.84,0.2,6.32,2.09,4.43,24.46,4.23,0.75,1.63,29.25,,,,,,,,
2026-01-09T02:00:00Z,2.8,3.07,16.22,4.39,24.72,2.75,,,,,6.65,2.5,2.12,0.01,8.06,3.66,8.78,29.42,5.73,2.32,0.82,34.19,,,,,,,,
2026-01-09T03:00:00Z,1.68,1.82,10.82,3.75,20.56,2.31,,,,,5.1,1.46,2.21,1.29,7.21,2.89,1.58,38.67,5.42,1.87,0.06,42.0,,,,,,,,
2026-01-09T04:00:00Z,1.68,1.35,10.07,3.53,14.87,1.21,,,,,4.63,1.01,2.34,4.72,6.88,2.76,3.59,42.8,4.18,0.7,0.98,55.18,,,,,,,,
2026-01-09T05:00:00Z,2.05,1.33,9.9,3.17,16.02,1.7,,,,,4.66,0.93,2.04,4.52,6.46,2.48,2.19,48.15,4.8,1.03,0.33,55.41,,,,,,,,
2026-01-09T06:00:00Z,2.01,10.07,10.09,3.54,17.98,2.34,,,,,12.6,9.08,1.85,2.76,6.98,2.75,7.55,43.87,5.58,1.83,3.41,48.36,,,,,,,,
2026-01-09T07:00:00Z,2.23,19.06,16.92,4.6,24.26,2.91,,,,,20.66,17.33,1.78,2.88,8.56,3.73,3.07,37.85,6.08,2.45,0.48,42.83,,,,,,,,
2026-01-09T08:00:00Z,3.82,9.28,23.11,7.65,33.39,4.8,,,,,12.19,8.22,1.85,0.21,12.63,6.23,1.16,27.32,8.43,4.21,2.69,22.37,,,,,,,,
2026-01-09T09:00:00Z,4.09,3.97,26.39,6.74,35.08,36.33,,,,,8.07,2.9,2.07,0.0,11.6,5.5,11.16,20.22,53.33,32.49,1.65,15.93,,,,,,,,
2026-01-09T10:00:00Z,4.39,4.36,23.91,7.2,32.3,21.71,,,,,8.37,3.41,2.75,0.06,12.15,5.68,4.88,24.17,32.48,18.88,2.06,23.57,,,,,,,,
2026-01-09T11:00:00Z,4.64,6.32,19.23,7.84,30.31,9.93,,,,,9.98,5.34,1.63,0.02,12.62,6.33,7.95,30.17,14.8,8.96,0.41,32.32,,,,,,,,
2026-01-09T12:00:00Z,3.73,3.98,16.45,6.62,29.72,50.33,,,,,7.35,3.06,1.19,0.44,11.29,5.22,8.95,35.13,76.25,43.4,2.57,33.46,,,,,,,,
2026-01-09T13:00:00Z,3.93,3.47,15.09,6.14,32.02,65.68,,,,,6.41,2.34,1.38,1.48,10.54,4.51,9.85,40.18,103.31,53.21,2.11,33.59,,,,,,,,
2026-01-09T14:00:00Z,4.42,3.31,14.29,5.88,33.97,133.09,,,,,6.3,2.21,1.47,1.24,10.15,4.27,12.72,41.84,214.28,94.23,3.77,26.41,,,,,,,,
2026-01-09T15:00:00Z,5.23,3.68,15.69,6.38,38.25,83.67,,,,,6.84,2.36,1.68,2.01,10.61,4.7,8.81,41.93,130.85,64.05,6.24,24.97,,,,,,,,
2026-01-09T16:00:00Z,4.68,3.51,17.97,6.0,49.86,121.49,,,,,6.69,2.31,1.6,2.84,10.47,4.2,6.61,40.6,192.72,89.31,22.8,14.97,,,,,,,,
2026-01-09T17:00:00Z,4.51,4.18,17.13,6.75,39.6,21.81,,,,,7.36,3.07,1.41,4.2,11.41,4.7,4.0,42.7,33.39,19.74,4.26,27.65,,,,,,,,
2026-01-09T18:00:00Z,4.35,4.73,18.36,7.14,41.13,7.0,,,,,8.24,3.35,1.67,5.32,11.87,5.09,9.99,41.54,11.07,6.18,0.72,30.92,,,,,,,,
2026-01-09T19:00:00Z,5.22,5.66,19.96,8.77,42.18,6.22,,,,,9.63,4.31,1.43,3.15,14.48,6.69,4.13,37.9,10.11,5.4,0.2,26.73,,,,,,,,
2026-01-09T20:00:00Z,5.37,7.06,18.68,10.35,36.48,16.23,,,,,11.38,5.57,1.61,0.91,16.41,8.05,8.03,37.2,25.09,14.52,0.76,26.85,,,,,,,,
2026-01-09T21:00:00Z,4.92,8.87,20.36,12.65,36.63,12.83,,,,,13.84,7.14,1.36,1.81,19.62,9.64,6.55,34.65,19.87,11.46,4.43,25.14,,,,,,,,
2026-01-09T22:00:00Z,4.05,6.93,11.62,8.07,31.53,5.16,,,,,11.3,5.41,1.52,3.5,13.4,5.82,12.43,47.11,8.67,4.37,1.1,44.75,,,,,,,,
2026-01-09T23:00:00Z,3.34,5.11,8.52,4.91,21.0,2.99,,,,,9.17,3.56,1.52,4.35,9.16,3.25,9.26,53.91,5.91,2.09,0.77,52.27,,,,,,,,
2026-01-10T00:00:00Z,2.38,4.19,8.73,5.46,19.94,3.5,,,,,8.15,2.89,1.66,3.34,9.92,3.53,5.6,50.39,6.9,2.51,1.87,50.22,,,,,,,,
2026-01-10T01:00:00Z,2.2,3.67,8.98,4.7,20.35,2.73,,,,,7.59,2.24,1.96,3.05,9.21,2.74,3.26,46.54,5.81,1.76,0.76,36.13,,,,,,,,
2026-01-10T02:00:00Z,2.5,6.83,14.46,4.62,19.39,2.46,,,,,10.34,5.89,1.98,1.55,9.11,2.79,2.91,38.88,5.6,1.63,0.37,32.95,,,,,,,,
2026-01-10T03:00:00Z,2.57,3.43,21.36,4.66,17.45,2.55,,,,,7.34,2.02,2.07,0.88,9.16,2.97,1.82,29.65,5.58,1.57,1.23,31.15,,,,,,,,
2026-01-10T04:00:00Z,3.29,3.24,14.03,5.04,23.84,2.49,,,,,7.36,1.97,2.08,0.06,9.56,3.25,5.44,32.39,5.67,1.62,0.03,21.34,,,,,,,,
2026-01-10T05:00:00Z,4.2,3.07,14.31,4.74,23.83,2.44,,,,,6.97,1.85,2.64,0.0,9.26,3.16,1.58,31.96,5.64,1.55,0.46,17.66,,,,,,,,
2026-01-10T06:00:00Z,6.89,3.0,13.44,4.46,24.31,2.31,,,,,6.93,1.85,4.09,0.0,8.86,2.86,3.2,35.16,5.44,1.41,1.77,21.01,,,,,,,,
2026-01-10T07:00:00Z,10.46,3.09,19.57,4.2,28.74,2.23,,,,,6.89,1.96,4.13,0.0,8.4,2.76,3.17,25.52,5.27,1.33,1.27,8.74,,,,,,,,
2026-01-10T08:00:00Z,9.99,3.6,18.53,4.4,32.48,7.69,,,,,7.65,2.43,4.97,0.0,8.62,2.98,0.88,22.38,12.42,6.59,1.46,7.0,,,,,,,,
2026-01-10T09:00:00Z,15.65,3.63,25.17,4.81,59.58,61.66,,,,,7.68,2.46,8.33,0.0,9.24,3.29,7.95,13.58,87.63,53.34,8.19,0.0,,,,,,,,
2026-01-10T10:00:00Z,11.97,4.17,33.85,6.21,83.09,57.38,,,,,8.25,3.14,4.84,0.0,10.95,4.54,4.46,6.81,82.22,49.84,45.36,0.0,,,,,,,,
2026-01-10T11:00:00Z,5.88,5.0,20.95,6.44,100.12,292.7,,,,,8.62,3.55,2.7,0.02,11.36,4.56,7.1,25.63,484.37,178.73,111.55,0.0,,,,,,,,
2026-01-10T12:00:00Z,6.05,4.3,14.42,6.06,98.22,93.75,,,,,6.93,2.43,1.99,1.72,10.52,3.99,10.84,38.25,142.47,82.63,115.04,0.29,,,,,,,,
2026-01-10T13:00:00Z,5.86,4.42,14.98,5.86,40.63,17.11,,,,,5.32,1.67,1.15,3.27,9.88,3.81,5.12,41.71,26.57,14.37,11.13,20.85,,,,,,,,
2026-01-10T14:00:00Z,5.85,5.2,16.95,6.73,53.71,17.21,,,,,5.99,1.81,0.35,3.59,10.86,4.47,9.9,41.53,26.72,15.33,9.39,18.11,,,,,,,,
2026-01-10T15:00:00Z,7.41,4.73,20.17,8.71,56.99,28.93,,,,,5.26,1.48,0.29,7.62,14.29,5.82,2.75,39.06,44.82,26.71,9.33,10.66,,,,,,,,
2026-01-10T16:00:00Z,18.98,4.51,22.54,8.12,67.79,9.54,,,,,5.36,1.61,4.33,0.3,13.28,5.78,5.28,32.8,14.5,8.31,11.71,3.12,,,,,,,,
2026-01-10T17:00:00Z,20.97,4.25,20.66,9.29,75.94,7.08,,,,,6.4,2.22,7.25,0.0,15.34,7.1,5.37,26.53,10.81,6.26,14.64,0.0,,,,,,,,
2026-01-10T18:00:00Z,21.41,5.37,33.2,17.32,77.04,12.95,,,,,8.75,3.6,10.45,0.0,27.08,14.64,1.94,11.47,18.7,11.92,24.28,0.0,,,,,,,,
2026-01-10T19:00:00Z,18.13,8.17,61.57,28.47,65.68,14.49,,,,,12.94,6.43,9.45,0.0,46.34,25.67,9.44,0.0,20.1,13.26,13.62,0.0,,,,,,,,
2026-01-10T20:00:00Z,14.91,10.75,59.93,33.2,72.41,19.28,,,,,16.26,9.0,8.84,0.0,54.47,30.15,9.79,0.0,26.48,17.69,20.22,0.0,,,,,,,,
2026-01-10T21:00:00Z,10.93,12.49,57.37,30.54,82.35,19.29,,,,,18.34,10.58,5.96,0.0,48.82,27.85,14.02,0.0,25.67,17.78,26.57,0.0,,,,,,,,
2026-01-10T22:00:00Z,12.46,19.8,56.91,33.3,76.72,19.52,,,,,30.15,17.97,6.28,0.0,53.95,30.66,23.06,0.0,25.71,18.07,31.8,0.0,,,,,,,,
2026-01-10T23:00:00Z,10.33,18.16,52.15,29.02,75.99,19.95,,,,,26.84,15.8,3.68,0.0,46.63,26.4,8.75,0.0,25.77,18.31,10.65,0.0,,,,,,,,
2026-01-11T00:00:00Z,5.84,8.92,41.42,21.41,69.41,15.29,,,,,14.24,7.25,2.01,0.04,32.48,18.29,1.41,0.0,20.77,14.02,5.69,0.0,,,,,,,,
2026-01-11T01:00:00Z,3.67,19.32,25.03,19.95,58.47,12.89,,,,,24.77,17.76,2.02,0.0,29.74,16.73,0.37,3.03,17.56,11.73,3.32,0.0,,,,,,,,
2026-01-11T02:00:00Z,3.15,16.75,21.85,19.35,37.92,11.25,,,,,22.86,15.63,2.28,0.02,28.97,15.9,3.53,8.11,15.99,10.13,0.31,0.13,,,,,,,,
2026-01-11T03:00:00Z,2.91,11.39,16.78,15.38,28.6,8.99,,,,,16.69,9.99,1.59,0.61,23.4,12.68,1.92,15.75,13.56,8.08,2.63,6.39,,,,,,,,
2026-01-11T04:00:00Z,2.38,7.54,14.25,12.97,21.18,7.32,,,,,11.96,5.87,1.95,2.84,20.15,10.18,6.82,21.7,11.4,6.52,5.46,18.41,,,,,,,,
2026-01-11T05:00:00Z,1.83,6.62,10.68,11.44,17.25,6.47,,,,,10.74,4.61,1.68,3.61,17.78,8.97,1.45,28.03,10.67,5.57,0.49,28.51,,,,,,,,
2026-01-11T06:00:00Z,2.52,8.36,10.97,10.35,14.85,5.48,,,,,12.63,7.24,1.73,4.22,16.28,8.15,3.22,31.15,9.08,4.6,0.68,31.94,,,,,,,,
2026-01-11T07:00:00Z,3.58,7.99,13.06,10.61,16.98,5.71,,,,,12.52,6.44,1.68,3.97,17.0,8.09,5.26,32.75,9.36,4.95,0.78,29.48,,,,,,,,
2026-01-11T08:00:00Z,3.9,7.05,15.49,10.76,19.73,5.78,,,,,11.29,4.84,1.85,3.51,16.92,8.32,3.95,30.56,9.86,5.04,0.04,33.08,,,,,,,,
2026-01-11T09:00:00Z,4.21,6.76,16.43,10.55,19.66,6.07,,,,,10.88,5.04,1.93,4.36,16.54,8.32,4.91,32.32,9.98,5.32,3.22,36.45,,,,,,,,
2026-01-11T10:00:00Z,4.48,4.55,16.81,8.53,19.95,5.3,,,,,8.14,3.26,1.37,5.83,13.89,6.6,5.54,35.37,8.83,4.51,1.52,41.75,,,,,,,,
2026-01-11T11:00:00Z,4.31,3.67,14.39,6.0,17.39,4.48,,,,,6.94,2.61,1.41,6.53,10.17,4.45,2.62,42.76,7.74,3.63,1.84,51.84,,,,,,,,
2026-01-11T12:00:00Z,4.63,2.98,12.76,5.08,17.05,3.64,,,,,5.95,1.91,1.41,8.25,8.72,3.57,2.78,47.06,6.66,2.94,0.25,58.15,,,,,,,,
2026-01-11T13:00:00Z,5.24,2.9,12.0,3.84,15.96,3.11,,,,,5.76,1.97,1.37,8.92,6.91,2.13,7.52,53.96,5.71,2.14,0.13,67.08,,,,,,,,
2026-01-11T14:00:00Z,5.81,2.91,14.72,3.64,19.97,4.75,,,,,6.02,2.01,1.21,9.27,6.8,2.26,3.63,53.97,8.02,3.83,0.0,63.51,,,,,,,,
2026-01-11T15:00:00Z,6.2,2.89,16.85,3.39,22.03,2.94,,,,,6.17,2.36,0.98,9.12,6.66,2.12,1.03,53.1,5.8,2.31,0.0,61.49,,,,,,,,
2026-01-11T16:00:00Z,5.5,2.27,13.99,3.13,22.38,3.51,,,,,5.49,1.8,1.3,9.12,6.29,2.03,5.44,54.16,6.81,2.94,0.0,61.22,,,,,,,,
2026-01-11T17:00:00Z,5.12,2.32,13.15,3.06,22.68,3.05,,,,,5.42,1.95,0.74,9.3,5.99,2.12,5.12,54.6,5.97,2.43,0.0,62.99,,,,,,,,
2026-01-11T18:00:00Z,4.87,2.98,11.76,2.98,20.62,2.32,,,,,6.1,2.62,0.96,9.08,5.83,2.05,4.88,54.26,4.97,1.76,0.0,67.36,,,,,,,,
2026-01-11T19:00:00Z,4.66,2.04,10.59,2.13,18.96,1.92,,,,,5.04,1.65,1.08,9.88,4.75,1.36,4.05,55.63,4.53,1.26,0.0,68.69,,,,,,,,
2026-01-11T20:00:00Z,4.78,2.01,11.7,2.39,18.67,1.46,,,,,5.13,1.69,0.56,9.99,5.25,1.68,1.01,56.51,4.28,0.9,0.0,68.64,,,,,,,,
2026-01-11T21:00:00Z,4.83,1.81,11.27,1.91,18.76,1.4,,,,,5.02,1.56,0.59,9.53,4.75,1.31,0.89,55.82,4.38,0.82,0.0,67.18,,,,,,,,
2026-01-11T22:00:00Z,4.69,1.27,11.56,2.03,20.01,1.13,,,,,4.62,0.93,0.62,9.2,5.06,1.46,1.47,54.26,4.12,0.7,0.0,63.52,,,,,,,,
2026-01-11T23:00:00Z,4.96,0.85,11.81,1.23,19.59,0.86,,,,,4.22,0.57,0.61,8.55,4.13,0.7,2.71,54.81,3.85,0.48,0.0,55.23,,,,,,,,
2026-01-12T00:00:00Z,3.28,0.45,5.37,0.72,13.1,0.68,,,,,3.68,0.0,0.59,10.74,3.48,0.03,1.73,61.03,3.59,0.11,0.0,62.68,,,,,,,,
2026-01-12T01:00:00Z,1.87,1.19,3.35,1.36,9.02,0.78,,,,,4.49,0.25,0.47,14.87,4.44,0.32,1.36,67.0,3.48,0.07,0.0,70.91,,,,,,,,
2026-01-12T02:00:00Z,2.35,1.7,2.16,2.13,8.6,1.28,,,,,5.45,0.51,0.68,16.19,5.81,0.62,1.76,73.98,4.06,0.34,0.0,80.33,,,,,,,,
2026-01-12T03:00:00Z,2.47,2.11,2.94,2.27,7.72,1.4,,,,,5.67,0.68,0.64,16.52,5.92,0.65,2.65,74.2,4.17,0.32,0.0,83.42,,,,,,,,
2026-01-12T04:00:00Z,3.3,1.73,5.16,1.96,10.29,1.27,,,,,5.22,0.52,0.66,15.36,5.28,0.52,3.4,72.38,4.11,0.22,0.0,79.65,,,,,,,,
2026-01-12T05:00:00Z,3.55,1.9,6.09,2.08,11.75,1.23,,,,,5.74,0.74,0.46,14.34,5.73,0.54,7.55,69.82,4.15,0.23,0.0,78.42,,,,,,,,
2026-01-12T06:00:00Z,4.62,2.33,6.89,2.25,14.52,1.54,,,,,6.24,0.93,0.95,12.26,6.07,0.73,0.74,66.08,4.67,0.54,0.0,72.08,,,,,,,,
2026-01-12T07:00:00Z,5.71,2.4,11.25,2.79,15.93,1.52,,,,,6.18,1.11,1.27,8.34,7.08,0.95,6.96,59.39,4.5,0.45,0.0,64.58,,,,,,,,
