hour_utc,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough
2022-08-30T13:00:00Z,6.47,3.36,1.84,3.32,3.88,0.93,0.0,79.1,3.66,0.91,2.71,37.56
2022-08-30T14:00:00Z,10.43,3.39,6.09,3.28,4.02,0.94,0.0,72.19,3.75,1.12,2.58,34.74
2022-08-30T15:00:00Z,2.99,3.5,4.93,3.32,3.98,1.1,0.0,71.61,3.94,1.26,2.52,32.05
2022-08-30T16:00:00Z,9.61,3.46,4.62,3.27,4.16,1.09,0.0,71.98,3.83,1.16,2.53,32.38
2022-08-30T17:00:00Z,11.29,3.47,5.1,3.26,4.16,1.27,0.0,68.83,3.87,1.27,2.6,31.53
2022-08-30T18:00:00Z,16.01,3.44,6.98,3.59,4.56,1.39,0.0,66.13,4.76,1.82,2.77,29.3
2022-08-30T19:00:00Z,16.58,3.44,7.92,3.56,4.99,1.73,0.0,62.73,5.12,1.93,2.49,27.0
2022-08-30T20:00:00Z,18.89,3.43,8.7,3.6,5.61,1.89,0.0,58.37,5.62,2.28,1.72,23.75
2022-08-30T21:00:00Z,18.9,3.61,9.17,4.25,6.45,2.21,0.0,51.65,6.87,3.16,2.2,20.47
2022-08-30T22:00:00Z,17.95,4.61,9.17,3.64,8.2,3.33,0.0,48.95,6.39,2.61,2.2,17.67
2022-08-30T23:00:00Z,16.5,4.7,8.09,4.06,8.3,3.21,0.0,44.8,7.06,3.28,2.72,15.66
2022-08-31T00:00:00Z,13.43,6.41,7.97,5.07,10.2,5.79,0.01,47.16,8.34,4.45,2.76,9.63
2022-08-31T01:00:00Z,10.27,6.22,7.44,5.28,10.25,5.46,0.0,44.64,8.71,4.68,2.95,1.89
2022-08-31T02:00:00Z,11.77,4.82,9.22,5.26,8.66,4.07,0.0,42.16,8.93,4.67,3.2,0.66
2022-08-31T03:00:00Z,11.29,4.17,9.02,4.59,8.13,3.27,0.0,46.94,8.23,4.04,3.32,0.75
2022-08-31T04:00:00Z,11.41,6.08,8.5,4.99,10.42,5.1,0.0,46.1,8.79,4.28,3.24,5.39
2022-08-31T05:00:00Z,11.35,11.62,6.26,6.49,17.59,9.53,0.0,42.29,10.68,5.45,2.75,7.03
2022-08-31T06:00:00Z,11.4,13.58,6.76,11.54,20.9,10.92,0.0,40.28,17.47,9.0,2.91,9.56
2022-08-31T07:00:00Z,10.45,11.32,6.33,13.02,17.43,8.96,0.01,38.82,19.5,9.99,3.11,10.38
2022-08-31T08:00:00Z,4.74,7.14,5.36,10.7,11.73,5.15,0.05,38.92,16.52,8.46,2.68,11.31
2022-08-31T09:00:00Z,4.9,6.21,3.9,7.94,10.1,4.28,0.0,44.09,12.68,6.18,2.71,15.96
2022-08-31T10:00:00Z,2.06,4.63,0.46,4.23,6.99,2.59,0.0,45.34,6.86,2.7,3.66,22.39
2022-08-31T11:00:00Z,0.0,3.83,0.0,3.56,4.56,1.28,0.0,60.05,4.65,1.64,2.98,27.85
2022-08-31T12:00:00Z,0.02,3.9,0.0,3.38,4.39,1.18,0.0,75.82,3.87,1.11,3.8,34.79
2022-08-31T13:00:00Z,0.03,3.64,0.08,3.42,4.12,0.95,0.0,84.22,3.78,0.9,3.14,38.78
2022-08-31T14:00:00Z,1.45,3.69,1.02,3.42,4.12,1.08,0.0,85.27,3.82,0.94,2.53,38.77
2022-08-31T15:00:00Z,1.26,3.55,1.88,3.34,4.04,0.87,0.0,84.73,3.72,0.79,2.05,39.28
2022-08-31T16:00:00Z,5.14,3.58,3.17,3.39,4.01,0.85,0.0,82.42,3.75,0.98,2.02,37.84
2022-08-31T17:00:00Z,10.78,3.65,4.86,3.44,4.15,1.06,0.0,79.33,3.9,1.09,2.51,35.97
2022-08-31T18:00:00Z,14.44,3.29,9.92,3.45,4.1,0.99,0.0,75.19,4.37,1.45,2.24,32.62
2022-08-31T19:00:00Z,18.66,3.09,8.03,3.42,4.22,0.97,0.0,66.95,4.71,1.63,2.58,29.16
2022-08-31T20:00:00Z,21.39,3.25,7.73,3.95,5.37,1.47,0.0,59.83,5.83,2.34,2.37,24.2
2022-08-31T21:00:00Z,19.57,2.33,8.54,3.12,4.2,0.87,0.0,56.05,5.11,1.63,2.43,22.23
2022-08-31T22:00:00Z,19.89,2.39,9.43,3.41,4.94,1.21,0.0,55.2,6.06,2.13,2.29,20.7
2022-08-31T23:00:00Z,17.32,2.81,9.2,2.83,6.05,1.89,0.0,54.67,5.67,1.92,2.07,19.68
2022-09-01T00:00:00Z,17.16,3.81,8.4,3.59,7.55,3.02,0.0,49.29,7.05,2.9,2.33,15.94
2022-09-01T01:00:00Z,14.66,4.58,7.26,4.62,8.62,3.74,0.0,46.28,8.25,4.02,2.63,14.37
2022-09-01T02:00:00Z,11.52,5.07,6.4,4.79,9.19,4.32,0.0,44.98,8.62,4.15,2.51,13.36
2022-09-01T03:00:00Z,9.42,4.87,5.26,4.5,9.08,4.13,0.0,44.54,8.37,3.83,2.66,13.08
2022-09-01T04:00:00Z,8.26,4.69,4.47,4.08,8.77,3.95,0.0,41.21,7.67,3.47,2.44,11.63
2022-09-01T05:00:00Z,9.87,4.98,4.86,3.91,9.09,4.25,0.01,38.42,7.59,3.36,2.64,9.41
2022-09-01T06:00:00Z,13.54,5.68,6.63,4.35,10.07,4.94,0.01,33.44,8.23,3.84,2.82,7.5
2022-09-01T07:00:00Z,10.19,3.96,6.04,3.86,7.87,3.06,0.01,34.8,7.38,3.26,2.79,8.37
2022-09-01T08:00:00Z,1.22,2.63,1.9,2.53,4.98,1.28,0.03,36.27,5.08,1.55,3.14,15.45
2022-09-01T09:00:00Z,0.0,2.55,0.75,2.51,3.37,0.6,0.0,43.67,4.51,1.24,3.11,23.26
2022-09-01T10:00:00Z,0.0,2.87,0.33,2.54,3.39,0.53,0.0,59.82,3.8,0.92,3.14,28.58
2022-09-01T11:00:00Z,0.0,3.27,0.13,2.68,3.77,0.81,0.0,73.92,3.22,0.67,2.84,33.23
2022-09-01T12:00:00Z,0.0,3.35,0.08,2.83,3.78,0.82,0.0,82.57,3.14,0.57,2.4,36.23
2022-09-01T13:00:00Z,0.0,3.42,0.05,3.2,3.83,0.64,0.0,89.92,3.53,0.69,2.63,40.11
2022-09-01T14:00:00Z,0.05,3.69,0.1,3.25,4.08,0.81,0.0,98.3,3.57,0.52,2.36,43.89
2022-09-01T15:00:00Z,0.28,3.55,0.51,3.43,3.91,0.72,0.0,101.44,3.77,0.61,2.23,45.92
2022-09-01T16:00:00Z,0.63,3.77,3.41,3.57,4.2,1.06,0.0,105.53,3.92,0.88,1.56,48.18
2022-09-01T17:00:00Z,7.79,3.91,5.29,3.58,4.4,1.36,0.0,98.1,3.96,1.14,1.73,46.5
2022-09-01T18:00:00Z,10.12,3.84,4.8,3.72,4.49,1.24,0.0,87.85,4.11,1.3,1.76,43.58
2022-09-01T19:00:00Z,15.74,3.61,8.33,3.26,4.18,1.31,0.0,81.36,3.62,1.05,1.95,38.61
2022-09-01T20:00:00Z,30.61,3.39,11.49,3.2,4.75,1.62,0.0,76.56,4.06,1.41,2.14,33.73
2022-09-01T21:00:00Z,29.22,4.07,13.14,3.96,6.31,2.94,0.0,73.15,6.07,2.84,1.71,31.84
2022-09-01T22:00:00Z,22.76,4.62,11.38,5.05,7.47,3.9,0.0,68.49,7.9,4.38,2.23,27.27
2022-09-01T23:00:00Z,18.76,4.84,9.8,5.19,8.22,4.24,0.0,67.37,8.35,4.61,2.22,23.48
2022-09-02T00:00:00Z,15.9,5.2,8.6,6.21,8.46,4.63,0.0,61.78,9.75,5.65,2.25,20.69
2022-09-02T01:00:00Z,14.67,6.17,8.27,5.3,10.17,5.56,0.0,53.08,8.69,4.84,2.06,19.5
2022-09-02T02:00:00Z,13.71,5.13,7.16,5.37,8.63,4.49,0.0,49.02,8.78,4.92,2.58,16.96
2022-09-02T03:00:00Z,12.25,7.04,6.62,6.11,10.93,6.45,0.0,46.99,9.57,5.58,2.58,13.48
2022-09-02T04:00:00Z,11.93,8.16,6.44,7.37,12.51,7.36,0.0,43.64,10.95,6.8,2.65,13.36
2022-09-02T05:00:00Z,13.4,10.71,6.02,9.8,16.01,9.54,0.0,38.56,13.99,9.06,3.03,12.24
2022-09-02T06:00:00Z,13.67,11.66,7.0,11.94,17.21,10.19,0.0,36.09,17.28,10.82,2.43,10.99
2022-09-02T07:00:00Z,13.63,10.45,6.66,11.0,15.73,9.12,0.0,35.03,16.03,10.03,2.59,12.39
2022-09-02T08:00:00Z,11.38,10.4,6.44,9.76,15.69,8.9,0.0,34.09,14.12,8.94,3.06,12.74
2022-09-02T09:00:00Z,11.55,10.45,8.17,10.07,15.81,9.02,0.0,33.33,14.75,9.18,2.93,12.24
2022-09-02T10:00:00Z,12.29,10.39,7.3,11.94,15.53,9.31,0.0,37.88,17.29,10.73,2.38,14.2
2022-09-02T11:00:00Z,3.42,8.21,4.86,11.83,12.57,6.89,0.0,39.47,17.24,10.58,3.48,17.2
2022-09-02T12:00:00Z,0.6,9.23,1.59,7.68,13.65,7.93,0.0,45.07,11.39,6.64,3.08,23.42
2022-09-02T13:00:00Z,0.17,7.05,2.42,6.23,10.0,5.57,0.0,55.94,9.13,5.24,2.94,26.68
2022-09-02T14:00:00Z,0.51,8.12,0.54,5.86,11.7,6.21,0.0,67.74,7.99,4.28,2.95,33.44
2022-09-02T15:00:00Z,6.17,5.7,5.04,5.64,7.97,3.77,0.0,68.44,7.72,3.98,2.72,35.17
2022-09-02T16:00:00Z,9.18,6.1,6.47,6.02,8.58,4.36,0.0,71.1,8.5,4.58,2.51,32.31
2022-09-02T17:00:00Z,5.31,5.85,4.37,6.3,7.79,4.07,0.0,69.26,8.92,4.89,2.49,34.64
2022-09-02T18:00:00Z,16.13,5.64,7.54,5.61,7.88,4.26,0.0,65.08,7.86,4.41,2.26,31.45
2022-09-02T19:00:00Z,11.2,7.86,19.08,5.75,11.3,6.4,0.0,60.09,8.32,4.75,3.4,16.26
2022-09-02T20:00:00Z,14.18,10.33,13.25,6.69,15.04,8.95,0.0,76.99,9.54,5.63,3.89,20.22
2022-09-02T21:00:00Z,21.12,9.22,9.16,9.16,13.06,8.41,0.0,70.84,13.11,8.21,2.25,32.51
2022-09-02T22:00:00Z,25.14,10.36,12.91,9.61,14.53,9.53,0.0,68.66,13.47,8.93,2.19,23.63
2022-09-02T23:00:00Z,20.45,12.25,15.83,12.27,16.72,11.35,0.0,56.24,16.31,11.35,2.21,15.31
2022-09-03T00:00:00Z,13.42,12.14,9.29,12.96,16.84,11.35,0.0,47.55,17.27,12.03,2.45,14.54
2022-09-03T01:00:00Z,18.0,14.06,8.52,14.09,19.5,13.15,0.0,42.93,18.66,13.14,2.11,10.72
2022-09-03T02:00:00Z,12.79,15.34,9.96,13.77,22.02,14.48,0.0,43.21,17.77,12.74,2.91,0.69
2022-09-03T03:00:00Z,11.72,15.73,8.25,15.15,23.05,14.89,0.0,42.01,20.99,14.17,2.43,5.16
2022-09-03T04:00:00Z,9.76,17.47,6.86,16.71,27.23,16.17,0.0,51.94,25.0,15.7,2.32,7.7
2022-09-03T05:00:00Z,9.95,21.11,8.45,18.78,33.52,19.17,0.0,50.82,29.17,17.22,3.24,7.11
2022-09-03T06:00:00Z,15.81,22.68,12.21,20.25,36.07,20.62,0.0,36.15,31.15,18.71,3.23,0.6
2022-09-03T07:00:00Z,16.16,24.65,12.4,23.2,39.57,22.21,0.0,32.64,36.31,20.85,3.63,2.34
2022-09-03T08:00:00Z,11.85,24.85,8.92,25.67,41.03,21.67,0.0,20.86,41.08,22.34,3.14,9.12
2022-09-03T09:00:00Z,4.21,23.48,6.94,24.33,39.2,20.12,0.0,37.0,39.82,20.75,3.26,13.54
2022-09-03T10:00:00Z,0.6,19.36,4.08,18.72,31.03,15.86,0.0,55.25,29.51,15.51,3.11,28.29
2022-09-03T11:00:00Z,0.04,11.34,2.35,12.89,16.47,8.67,0.0,93.6,18.47,10.32,3.11,39.89
2022-09-03T12:00:00Z,0.0,8.52,1.8,7.36,11.36,6.09,0.0,104.68,9.54,5.39,2.27,46.27
2022-09-03T13:00:00Z,1.45,7.87,3.91,7.37,10.18,5.47,0.0,114.19,9.54,5.3,2.43,49.32
2022-09-03T14:00:00Z,0.38,8.44,3.55,8.73,11.21,5.94,0.0,112.77,11.58,6.39,2.3,49.9
2022-09-03T15:00:00Z,7.54,8.0,7.82,9.4,10.63,5.69,0.0,113.97,12.74,7.02,2.47,47.48
2022-09-03T16:00:00Z,4.9,8.9,5.96,9.36,12.05,6.41,0.0,111.43,12.8,7.03,2.28,48.19
2022-09-03T17:00:00Z,9.75,8.73,7.76,9.2,12.16,6.55,0.0,105.03,12.61,7.1,2.36,45.61
2022-09-03T18:00:00Z,14.1,8.12,11.85,9.16,11.24,6.16,0.0,97.94,12.79,7.44,2.41,41.97
2022-09-03T19:00:00Z,22.43,8.88,16.16,9.77,12.87,7.28,0.0,81.35,14.05,8.18,2.6,32.26
2022-09-03T20:00:00Z,18.05,10.74,11.23,10.03,15.84,9.03,0.0,82.03,14.41,8.37,2.42,34.28
2022-09-03T21:00:00Z,8.6,10.16,2.73,7.42,15.24,8.23,0.0,81.97,10.59,5.69,2.47,37.85
2022-09-03T22:00:00Z,5.08,7.18,6.19,6.76,10.51,5.43,0.0,79.64,9.62,5.03,2.6,32.92
2022-09-03T23:00:00Z,6.59,5.31,7.82,6.15,7.88,3.48,0.0,71.4,8.84,4.6,2.63,28.1
2022-09-04T00:00:00Z,16.48,6.92,8.39,6.09,10.54,5.36,0.0,59.98,8.86,4.56,2.19,25.27
2022-09-04T01:00:00Z,17.12,6.61,8.4,6.42,10.16,5.4,0.0,54.99,9.49,5.14,2.36,24.24
2022-09-04T02:00:00Z,14.42,6.94,7.09,6.05,11.1,5.63,0.0,55.93,9.1,4.84,2.68,23.45
2022-09-04T03:00:00Z,9.51,6.58,5.14,6.06,10.27,5.23,0.0,60.36,8.99,4.79,2.22,25.47
2022-09-04T04:00:00Z,11.05,8.02,6.87,8.23,12.43,6.72,0.0,64.81,12.05,6.9,2.45,26.5
2022-09-04T05:00:00Z,12.59,10.07,7.36,10.29,15.21,8.77,0.0,63.36,15.02,8.73,2.67,26.31
2022-09-04T06:00:00Z,14.12,11.74,8.18,11.77,17.44,10.39,0.0,63.99,17.31,10.17,2.43,24.41
2022-09-04T07:00:00Z,15.56,13.58,13.05,13.91,20.16,12.03,0.0,63.75,20.2,11.92,14.06,21.58
2022-09-04T08:00:00Z,12.13,11.83,8.74,11.97,17.75,10.16,0.0,59.71,17.58,10.21,2.22,21.05
2022-09-04T09:00:00Z,8.76,9.76,11.14,11.06,14.82,8.15,0.0,54.91,16.39,9.49,3.24,16.76
2022-09-04T10:00:00Z,9.98,8.29,6.97,8.15,12.76,6.88,0.0,57.1,12.31,6.83,3.35,19.59
2022-09-04T11:00:00Z,0.73,5.78,3.62,6.1,8.5,4.17,0.0,58.1,9.19,4.77,2.77,22.42
2022-09-04T12:00:00Z,1.17,4.91,5.31,5.11,7.1,3.27,0.0,66.72,7.66,3.83,2.94,23.18
2022-09-04T13:00:00Z,3.84,4.41,1.74,4.01,6.22,2.76,0.0,69.08,5.39,2.38,2.34,28.09
2022-09-04T14:00:00Z,0.41,4.27,1.55,3.71,5.63,2.34,0.0,71.14,4.57,1.8,2.05,31.7
2022-09-04T15:00:00Z,0.04,4.42,1.64,4.05,5.4,2.18,0.0,75.13,4.75,1.85,2.03,34.15
2022-09-04T16:00:00Z,0.07,4.47,5.11,4.1,5.2,2.25,0.0,81.45,4.79,1.95,1.91,34.91
2022-09-04T17:00:00Z,9.36,4.06,8.61,4.11,5.0,1.98,0.0,82.18,5.27,2.21,2.33,31.54
2022-09-04T18:00:00Z,10.68,4.02,9.28,4.11,5.31,2.08,0.0,75.09,5.65,2.41,2.64,29.57
2022-09-04T19:00:00Z,15.31,3.56,9.7,3.64,5.11,1.85,0.0,68.15,5.19,2.1,1.85,26.68
2022-09-04T20:00:00Z,18.48,3.93,8.98,3.79,6.04,2.43,0.0,58.31,5.74,2.35,2.18,25.35
2022-09-04T21:00:00Z,19.06,4.48,11.32,4.25,7.15,3.19,0.0,48.35,6.66,2.96,2.73,19.47
2022-09-04T22:00:00Z,16.17,4.31,12.49,4.6,7.16,3.09,0.0,51.78,7.34,3.44,2.66,14.62
2022-09-04T23:00:00Z,14.7,4.42,9.8,5.76,7.38,3.27,0.0,49.51,9.07,4.76,2.01,15.98
2022-09-05T00:00:00Z,12.13,4.4,10.75,5.43,7.5,3.45,0.0,48.15,8.85,4.66,2.23,14.46
2022-09-05T01:00:00Z,9.14,4.31,6.39,4.67,7.36,3.13,0.0,54.88,7.77,3.8,2.41,16.92
2022-09-05T02:00:00Z,20.64,4.79,10.96,5.43,8.54,4.1,0.0,60.31,9.02,4.87,2.2,18.92
2022-09-05T03:00:00Z,16.99,4.94,8.91,6.07,8.81,4.36,0.0,55.38,9.54,5.54,2.87,16.04
2022-09-05T04:00:00Z,10.49,6.87,6.81,7.53,10.92,6.21,0.0,43.0,11.33,6.95,2.37,17.33
2022-09-05T05:00:00Z,12.8,10.27,6.98,9.54,14.78,9.51,0.0,39.79,13.96,8.79,2.84,13.02
2022-09-05T06:00:00Z,23.31,12.73,10.13,10.69,17.72,11.7,1.19,10.31,15.46,9.76,3.13,5.5
2022-09-05T07:00:00Z,27.8,11.84,14.73,12.64,16.17,10.94,0.63,4.76,17.84,11.59,3.73,0.47
2022-09-05T08:00:00Z,15.81,10.03,12.98,7.23,14.5,9.01,0.07,10.17,11.19,6.64,5.34,4.61
2022-09-05T09:00:00Z,3.3,6.29,6.83,4.61,9.74,4.74,0.0,28.43,7.95,3.98,4.56,10.75
2022-09-05T10:00:00Z,0.49,3.98,3.08,3.92,5.7,1.96,0.0,40.21,6.78,2.79,2.93,16.65
2022-09-05T11:00:00Z,0.06,4.12,1.73,3.27,5.66,1.57,0.0,55.14,4.85,1.51,3.67,23.94
2022-09-05T12:00:00Z,0.16,4.28,1.5,3.0,6.14,1.37,0.0,67.08,3.55,0.8,3.63,29.61
2022-09-05T13:00:00Z,0.0,4.05,0.91,3.14,4.89,1.04,0.0,79.9,3.51,0.62,3.12,35.13
2022-09-05T14:00:00Z,3.43,4.76,2.95,3.73,6.21,2.08,0.0,87.89,4.24,1.29,1.89,37.56
2022-09-05T15:00:00Z,15.52,5.0,7.91,3.91,7.03,2.46,0.0,84.71,4.67,1.76,2.22,33.32
2022-09-05T16:00:00Z,17.97,4.33,11.55,3.53,6.04,2.1,0.0,74.3,4.53,1.67,2.13,27.22
2022-09-05T17:00:00Z,13.29,3.55,14.19,3.74,4.92,1.52,0.0,70.36,5.21,2.17,2.81,21.98
2022-09-05T18:00:00Z,14.43,2.93,12.42,3.48,3.84,1.06,0.0,60.82,4.94,1.9,2.99,19.3
2022-09-05T19:00:00Z,17.14,3.37,13.53,2.87,4.84,1.69,0.0,55.2,4.3,1.43,2.34,18.7
2022-09-05T20:00:00Z,27.78,3.23,16.89,3.46,5.76,2.09,0.0,47.97,5.9,2.43,2.94,13.75
2022-09-05T21:00:00Z,24.78,2.96,12.08,3.33,5.73,1.95,0.0,37.14,5.98,2.52,2.42,12.47
2022-09-05T22:00:00Z,22.79,4.76,9.96,3.98,9.07,3.53,0.0,30.88,6.71,3.07,2.57,12.98
2022-09-05T23:00:00Z,13.91,2.16,9.2,5.51,5.2,1.16,0.0,62.04,8.78,4.57,1.72,23.88
2022-09-06T00:00:00Z,15.24,0.52,8.75,0.72,3.55,0.02,0.0,62.17,3.85,0.2,2.26,21.98
2022-09-06T01:00:00Z,13.22,0.55,8.12,0.82,3.8,0.06,0.0,49.65,4.14,0.36,2.31,10.73
2022-09-06T02:00:00Z,9.59,0.49,6.15,0.93,3.72,0.01,0.0,49.19,4.27,0.44,2.25,11.08
2022-09-06T03:00:00Z,9.18,0.7,6.73,1.01,4.06,0.1,0.0,47.34,4.37,0.58,2.39,9.34
2022-09-06T04:00:00Z,11.37,2.83,7.19,1.91,6.81,2.04,0.0,46.04,5.36,1.46,2.63,6.95
2022-09-06T05:00:00Z,11.74,7.72,7.13,5.91,13.08,6.0,0.0,37.52,10.33,4.76,2.81,8.54
2022-09-06T06:00:00Z,14.68,10.91,9.86,10.85,17.2,8.61,0.0,27.77,16.78,8.43,2.81,4.63
2022-09-06T07:00:00Z,19.61,12.21,12.4,13.3,19.1,9.69,0.0,19.21,19.96,10.5,3.61,1.83
2022-09-06T08:00:00Z,12.97,12.3,12.4,13.6,18.95,9.55,0.0,21.56,20.25,10.65,4.7,2.23
2022-09-06T09:00:00Z,12.7,14.5,11.26,13.11,21.98,12.0,0.0,32.98,19.39,10.39,4.7,5.51
2022-09-06T10:00:00Z,10.32,11.8,6.43,10.36,18.41,9.4,0.0,37.2,15.74,8.47,3.66,11.17
2022-09-06T11:00:00Z,4.94,7.68,5.4,9.08,12.26,5.67,0.0,41.33,13.81,7.37,3.97,13.66
2022-09-06T12:00:00Z,0.0,4.43,2.33,4.5,6.72,2.29,0.0,57.5,6.86,2.92,3.47,21.75
2022-09-06T13:00:00Z,0.6,3.65,3.54,3.5,5.62,1.5,0.0,70.99,5.33,1.82,3.68,26.01
2022-09-06T14:00:00Z,1.13,4.03,1.18,3.45,5.77,1.61,0.0,70.15,4.35,1.33,3.16,30.49
2022-09-06T15:00:00Z,5.73,3.43,5.41,4.25,5.08,1.05,0.0,84.9,5.77,2.23,2.6,32.07
2022-09-06T16:00:00Z,3.41,3.21,5.33,2.81,4.31,0.87,0.0,85.43,3.59,0.87,3.21,32.79
2022-09-06T17:00:00Z,3.23,3.11,5.39,2.51,4.07,0.71,0.0,85.0,3.01,0.52,2.68,31.37
2022-09-06T18:00:00Z,5.16,3.14,3.66,2.65,4.59,0.66,0.0,80.59,3.16,0.48,2.43,32.65
2022-09-06T19:00:00Z,13.45,3.38,9.75,2.37,5.4,1.18,0.0,76.0,3.5,0.52,2.49,30.52
2022-09-06T20:00:00Z,20.15,3.09,9.51,2.72,5.33,1.28,0.0,65.57,4.66,1.08,2.77,27.2
2022-09-06T21:00:00Z,16.48,3.32,7.92,2.37,6.35,1.6,0.0,69.06,4.32,0.83,2.66,25.27
2022-09-06T22:00:00Z,15.34,2.76,8.67,2.28,5.55,1.16,0.0,65.4,4.82,0.86,2.45,24.62
2022-09-06T23:00:00Z,15.94,2.53,6.91,2.13,5.79,1.09,0.0,57.43,4.76,0.82,2.55,21.34
2022-09-07T00:00:00Z,13.24,1.59,7.26,1.93,4.3,0.33,0.0,57.72,4.75,0.86,2.65,19.27
2022-09-07T01:00:00Z,13.56,1.9,6.6,1.93,5.02,0.87,0.0,53.77,4.75,0.98,2.66,16.99
2022-09-07T02:00:00Z,12.8,1.69,7.44,2.14,5.22,0.84,0.0,48.5,5.43,1.29,2.58,13.75
2022-09-07T03:00:00Z,12.58,2.34,6.62,2.91,6.04,1.52,0.0,45.45,6.4,2.18,2.2,12.1
2022-09-07T04:00:00Z,11.91,4.62,6.59,3.41,8.89,3.75,0.0,43.57,7.23,2.67,2.54,8.99
2022-09-07T05:00:00Z,10.53,4.34,7.83,4.89,8.48,3.54,0.0,38.78,8.96,4.09,2.91,6.7
2022-09-07T06:00:00Z,16.3,4.45,10.6,4.87,8.73,3.6,0.0,27.01,8.92,4.16,2.92,1.6
2022-09-07T07:00:00Z,19.41,4.2,10.27,4.26,8.56,3.44,0.01,23.67,8.19,3.59,3.69,4.27
2022-09-07T08:00:00Z,9.25,3.55,6.92,3.21,7.31,2.31,0.01,28.35,6.74,2.25,4.46,8.09
2022-09-07T09:00:00Z,1.41,3.83,4.0,3.43,7.48,2.04,0.0,45.13,6.81,2.1,3.98,12.72
2022-09-07T10:00:00Z,2.01,4.0,2.71,3.5,6.91,1.81,0.0,50.62,6.46,1.85,3.28,17.95
2022-09-07T11:00:00Z,0.84,4.23,2.12,3.26,6.61,1.65,0.0,56.07,5.47,1.48,2.9,21.73
2022-09-07T12:00:00Z,0.74,3.78,1.36,3.22,5.29,1.1,0.0,65.03,4.57,1.08,3.51,24.55
2022-09-07T13:00:00Z,0.13,3.71,0.67,2.85,4.91,0.99,0.0,69.27,3.3,0.57,3.06,29.57
2022-09-07T14:00:00Z,0.73,3.54,1.41,3.08,4.19,0.72,0.0,77.66,3.5,0.58,2.47,32.21
2022-09-07T15:00:00Z,12.96,2.98,16.79,2.56,4.06,0.52,0.01,85.01,3.99,0.83,2.26,26.04
2022-09-07T16:00:00Z,35.98,2.2,21.51,1.17,4.73,0.64,0.0,78.62,3.69,0.3,2.5,16.91
2022-09-07T17:00:00Z,23.1,1.83,16.03,1.69,3.92,0.39,0.0,48.03,4.01,0.71,3.03,6.07
2022-09-07T18:00:00Z,17.51,2.12,13.57,2.97,4.7,0.82,0.0,41.51,5.68,1.88,2.71,4.7
2022-09-07T19:00:00Z,20.5,1.92,13.78,2.37,4.66,0.89,0.0,32.13,5.35,1.47,3.24,4.75
2022-09-07T20:00:00Z,20.17,2.12,14.86,2.88,5.48,1.08,0.0,34.0,6.28,2.29,4.7,0.0
2022-09-07T21:00:00Z,22.89,2.67,13.67,3.16,6.46,1.88,0.0,23.64,6.81,2.63,3.25,0.0
2022-09-07T22:00:00Z,18.8,2.25,11.66,3.52,5.98,1.54,0.0,24.94,7.34,2.97,3.09,0.0
2022-09-07T23:00:00Z,14.03,2.4,9.62,3.87,6.26,1.72,0.0,31.92,7.81,3.33,3.12,0.01
2022-09-08T00:00:00Z,13.26,2.94,9.02,3.81,7.05,2.27,0.0,26.0,7.85,3.23,2.42,0.01
2022-09-08T01:00:00Z,12.69,2.74,6.41,3.59,6.61,1.99,0.0,26.38,7.45,3.07,2.51,2.32
2022-09-08T02:00:00Z,11.38,2.83,6.4,4.07,6.7,2.1,0.0,26.1,8.1,3.47,2.67,0.6
2022-09-08T03:00:00Z,9.82,2.58,7.23,3.99,6.38,1.84,0.0,26.04,7.94,3.38,3.35,0.04
2022-09-08T04:00:00Z,10.95,2.42,6.83,3.86,6.24,1.8,0.0,27.94,7.89,3.23,2.56,0.0
2022-09-08T05:00:00Z,8.91,1.99,7.23,2.9,5.68,1.37,0.0,30.94,6.7,2.39,2.82,0.1
2022-09-08T06:00:00Z,9.74,2.97,9.75,3.38,6.77,2.19,0.0,34.11,7.21,2.78,4.76,0.08
2022-09-08T07:00:00Z,16.14,3.52,11.32,4.38,7.26,2.68,0.0,25.43,8.27,3.69,5.72,0.18
2022-09-08T08:00:00Z,14.76,6.4,10.7,6.11,11.12,4.94,0.02,27.37,10.45,4.98,5.75,1.49
2022-09-08T09:00:00Z,4.36,5.1,5.33,6.41,8.58,3.53,0.0,27.01,10.49,4.93,3.44,6.97
2022-09-08T10:00:00Z,1.9,3.35,5.3,4.3,5.63,1.73,0.0,35.77,7.58,3.1,3.93,9.5
2022-09-08T11:00:00Z,0.67,3.59,3.5,3.95,5.24,1.68,0.0,45.51,6.48,2.47,3.12,14.33
2022-09-08T12:00:00Z,1.85,2.99,2.92,4.19,4.05,0.97,0.0,58.32,6.22,2.25,3.33,21.17
2022-09-08T13:00:00Z,0.36,2.78,2.73,3.19,3.32,0.63,0.0,63.15,3.82,1.1,3.14,24.33
2022-09-08T14:00:00Z,7.53,3.59,6.01,3.37,4.82,1.32,0.0,73.52,4.55,1.39,2.77,29.12
