hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,no2_wolsey_way_loughborough,pm25_wolsey_way_loughborough,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel,pm10_wolsey_way_loughborough,pm1_wolsey_way_loughborough,no_wolsey_way_loughborough,o3_wolsey_way_loughborough
2025-06-20T22:00:00Z,13.85,6.77,23.62,8.99,,,9.08,4.14,0.0,19.96,12.55,6.26,0.0,129.61,,,,
2025-06-20T23:00:00Z,9.83,6.34,19.38,7.56,,,8.71,3.8,0.0,15.73,10.73,4.98,0.0,99.87,,,,
2025-06-21T00:00:00Z,11.16,6.17,26.8,7.87,,,8.55,3.77,0.0,14.37,11.41,5.68,0.0,99.97,,,,
2025-06-21T01:00:00Z,9.81,6.2,19.99,9.14,,,8.84,4.13,0.01,20.4,13.38,7.28,0.0,123.18,,,,
2025-06-21T02:00:00Z,9.05,6.08,21.02,8.95,,,8.68,4.34,0.0,19.97,13.03,7.49,0.0,119.25,,,,
2025-06-21T03:00:00Z,9.05,6.3,22.57,448.7,,,9.2,4.63,0.01,17.66,495.99,407.72,0.0,107.56,,,,
2025-06-21T04:00:00Z,9.77,6.04,19.7,119.59,,,9.19,4.51,0.07,12.86,134.49,108.69,0.0,102.18,,,,
2025-06-21T05:00:00Z,9.3,5.98,20.85,77.75,,,8.91,4.29,0.12,11.24,88.47,70.89,0.0,87.02,,,,
2025-06-21T06:00:00Z,7.61,4.96,19.06,2174.5,,,7.38,3.31,0.05,12.51,2391.98,1976.82,0.0,79.77,,,,
2025-06-21T07:00:00Z,5.21,4.24,13.99,2609.8,,,5.87,2.29,0.09,17.67,2870.78,2372.55,0.0,83.6,,,,
2025-06-21T08:00:00Z,5.97,4.17,2.76,2611.19,,,5.15,2.09,0.0,16.85,2772.1,2373.81,0.0,123.0,,,,
2025-06-21T09:00:00Z,4.26,4.2,5.47,2267.78,,,4.77,1.78,0.01,24.41,2335.38,2061.57,0.0,152.35,,,,
2025-06-21T10:00:00Z,3.76,4.58,2.92,70.14,,,4.98,2.03,0.0,32.01,75.22,61.74,0.0,180.24,,,,
2025-06-21T11:00:00Z,5.08,5.26,2.57,7.0,,,5.8,2.4,0.0,37.63,7.99,4.0,0.0,202.55,,,,
2025-06-21T12:00:00Z,9.7,5.47,5.27,10.69,,,6.04,2.66,0.0,38.81,13.61,7.63,0.0,220.53,,,,
2025-06-21T13:00:00Z,9.53,6.31,10.87,105.95,,,7.38,3.41,0.0,40.53,113.78,94.0,0.0,210.33,,,,
2025-06-21T14:00:00Z,21.3,6.66,15.44,1532.48,,,8.42,4.17,0.0,30.56,1567.15,1392.44,0.0,207.41,,,,
2025-06-21T15:00:00Z,23.53,7.58,45.69,1800.26,,,10.64,5.48,0.0,13.01,1973.85,1636.61,0.0,177.32,,,,
2025-06-21T16:00:00Z,4.04,8.0,12.76,1474.8,,,10.18,5.17,0.0,29.99,1618.27,1340.0,0.0,159.3,,,,
2025-06-21T17:00:00Z,2.7,7.62,0.68,10.0,,,8.9,4.23,0.0,50.0,12.85,6.74,0.0,211.07,,,,
2025-06-21T18:00:00Z,8.18,7.4,1.39,10.25,,,8.94,4.38,0.0,50.24,13.13,6.89,0.0,230.05,,,,
2025-06-21T19:00:00Z,7.0,8.46,1.13,11.16,,,10.83,5.32,0.0,45.09,14.6,7.85,0.0,229.73,,,,
2025-06-21T20:00:00Z,9.69,7.13,11.42,421.06,,,8.9,4.39,0.0,39.39,448.55,381.69,0.0,210.89,,,,
2025-06-21T21:00:00Z,10.07,6.98,21.63,1725.44,,,8.73,4.22,0.0,36.49,1795.21,1568.53,0.0,178.69,,,,
2025-06-21T22:00:00Z,10.29,6.68,21.51,2611.29,,,8.73,4.17,0.0,33.11,2872.42,2373.9,0.0,159.12,,,,
2025-06-21T23:00:00Z,10.25,6.71,17.68,2611.32,,,8.74,4.25,0.0,29.02,2872.45,2373.93,0.0,147.06,,,,
2025-06-22T00:00:00Z,10.7,6.64,17.86,2611.72,,,8.66,4.46,0.0,27.82,2872.88,2374.29,0.0,140.49,,,,
2025-06-22T01:00:00Z,13.74,7.59,27.94,2574.04,,,10.44,5.39,0.0,25.85,2831.44,2340.03,0.0,147.47,,,,
2025-06-22T02:00:00Z,14.06,9.6,32.39,2421.98,,,13.97,6.82,0.0,14.98,2664.18,2201.8,0.0,128.5,,,,
2025-06-22T03:00:00Z,7.25,7.54,15.34,2611.35,,,11.2,4.86,0.03,9.16,2872.48,2373.95,0.0,92.64,,,,
2025-06-22T04:00:00Z,6.51,5.58,6.25,2611.26,,,8.48,3.38,0.11,6.8,2872.38,2373.87,0.0,77.92,,,,
2025-06-22T05:00:00Z,8.08,4.55,12.94,2610.98,,,7.1,2.67,0.08,5.14,2872.08,2373.62,0.0,75.28,,,,
2025-06-22T06:00:00Z,7.15,4.66,14.84,2610.83,,,7.24,2.68,0.09,6.79,2871.91,2373.48,0.0,71.74,,,,
2025-06-22T07:00:00Z,6.22,4.23,9.16,2611.02,,,6.4,2.22,0.1,6.61,2872.12,2373.66,0.0,71.95,,,,
2025-06-22T08:00:00Z,4.48,3.42,0.58,2611.19,,,4.78,1.38,0.07,6.47,2872.31,2373.81,0.0,80.72,,,,
2025-06-22T09:00:00Z,5.81,3.44,1.64,2611.98,,,4.46,1.28,0.16,7.65,2873.18,2374.53,0.0,91.24,,,,
2025-06-22T10:00:00Z,4.66,2.78,1.42,2610.62,,,3.14,0.47,0.03,12.59,2871.68,2373.29,0.0,100.5,,,,
2025-06-22T11:00:00Z,3.69,2.58,1.04,2611.69,,,2.9,0.39,0.03,17.09,2678.01,2374.27,0.0,110.67,,,,
2025-06-22T12:00:00Z,8.08,2.59,6.06,2610.93,,,2.89,0.34,0.0,15.65,2704.26,2373.57,0.0,118.8,,,,
2025-06-22T13:00:00Z,21.52,1.91,28.43,2531.18,,,3.37,0.4,0.0,9.26,2784.29,2301.07,0.0,115.66,,,,
2025-06-22T14:00:00Z,5.27,2.72,11.05,2611.07,,,3.84,0.79,0.0,10.11,2872.18,2373.7,0.0,100.09,,,,
2025-06-22T15:00:00Z,2.28,3.19,1.65,2611.66,,,3.82,1.03,0.08,13.64,2872.82,2374.23,0.0,102.98,,,,
2025-06-22T16:00:00Z,1.27,3.92,0.09,2611.71,,,4.39,1.27,0.02,18.21,2710.2,2374.28,0.0,115.29,,,,
2025-06-22T17:00:00Z,2.52,4.01,0.18,2611.65,,,4.45,1.39,0.0,19.33,2740.82,2374.23,0.0,123.59,,,,
2025-06-22T18:00:00Z,4.72,3.46,1.39,2611.05,,,3.83,0.85,0.02,18.02,2780.82,2373.68,0.0,121.82,,,,
2025-06-22T19:00:00Z,17.57,2.63,25.75,2611.59,,,3.18,0.54,0.01,11.55,2753.47,2374.17,0.0,117.24,,,,
2025-06-22T20:00:00Z,18.5,2.02,39.0,1949.92,,,3.38,0.43,0.02,5.57,2145.1,1772.66,0.0,97.8,,,,
2025-06-22T21:00:00Z,13.21,1.16,35.92,2523.77,,,3.19,0.17,0.06,6.23,2776.14,2294.33,0.0,75.68,,,,
2025-06-22T22:00:00Z,8.42,1.5,18.59,2609.95,,,3.57,0.41,0.07,6.21,2870.94,2372.68,0.12,65.29,,,,
2025-06-22T23:00:00Z,9.26,1.33,18.39,2610.62,,,3.83,0.45,0.03,5.15,2871.68,2373.29,0.0,68.06,,,,
2025-06-23T00:00:00Z,7.86,1.22,21.4,2611.16,,,3.83,0.41,0.09,4.3,2872.27,2373.78,0.0,64.92,,,,
2025-06-23T01:00:00Z,7.52,1.2,15.71,2610.89,,,3.83,0.4,0.11,0.63,2871.98,2373.54,0.0,55.99,,,,
2025-06-23T02:00:00Z,5.86,1.53,11.62,2611.81,,,4.06,0.63,0.11,0.34,2872.99,2374.37,0.0,48.57,,,,
2025-06-23T03:00:00Z,1.43,1.76,1.98,2614.9,,,3.94,0.67,0.3,1.53,2876.39,2377.18,0.0,51.62,,,,
2025-06-23T04:00:00Z,0.97,1.76,1.41,2665.42,,,3.53,0.55,0.39,3.84,2931.97,2423.11,0.09,61.87,,,,
2025-06-23T05:00:00Z,3.96,1.98,6.03,2710.0,,,3.6,0.65,0.69,2.58,2980.99,2463.63,0.77,63.98,,,,
2025-06-23T06:00:00Z,8.57,2.12,19.21,2703.05,,,3.88,0.86,1.0,0.46,2973.36,2457.32,0.89,54.32,,,,
2025-06-23T07:00:00Z,6.4,1.99,13.83,2654.79,,,3.36,0.47,1.0,0.8,2920.27,2413.45,0.28,51.72,,,,
2025-06-23T08:00:00Z,5.49,1.89,4.04,2611.61,,,2.68,0.2,0.94,2.46,2872.77,2374.19,0.0,65.79,,,,
2025-06-23T09:00:00Z,3.84,1.8,4.88,2610.87,,,2.11,0.02,0.43,6.4,2871.95,2373.52,0.03,73.64,,,,
2025-06-23T10:00:00Z,3.61,1.92,5.35,2610.27,,,2.17,0.0,0.22,8.87,2871.3,2372.97,0.0,78.85,,,,
2025-06-23T11:00:00Z,4.17,3.14,6.64,2611.15,,,3.88,0.59,0.5,10.58,2765.15,2373.77,0.0,84.33,,,,
2025-06-23T12:00:00Z,3.87,2.41,3.18,2610.28,,,2.72,0.13,0.32,11.68,2670.79,2372.98,0.0,91.95,,,,
2025-06-23T13:00:00Z,4.06,2.44,4.74,2611.29,,,2.68,0.08,0.23,13.77,2725.43,2373.9,0.0,98.97,,,,
2025-06-23T14:00:00Z,4.38,2.65,7.24,2611.28,,,2.91,0.12,0.12,15.5,2751.11,2373.89,0.0,103.53,,,,
2025-06-23T15:00:00Z,6.96,2.9,6.79,2610.86,,,3.21,0.22,0.06,15.37,2775.19,2373.51,0.0,111.96,,,,
2025-06-23T16:00:00Z,5.6,2.95,7.9,2610.36,,,3.24,0.18,0.0,19.89,2774.33,2373.05,0.0,117.53,,,,
2025-06-23T17:00:00Z,7.09,3.1,5.5,2611.06,,,3.4,0.25,0.02,20.22,2800.65,2373.69,0.0,122.76,,,,
2025-06-23T18:00:00Z,9.19,3.04,4.88,2610.62,,,3.35,0.25,0.01,19.43,2836.6,2373.29,0.0,129.61,,,,
2025-06-23T19:00:00Z,11.26,2.81,12.49,2611.75,,,3.09,0.25,0.03,17.78,2766.58,2374.32,0.0,126.57,,,,
2025-06-23T20:00:00Z,12.05,2.78,13.39,2610.96,,,3.11,0.43,0.01,13.55,2743.96,2373.6,0.0,119.58,,,,
2025-06-23T21:00:00Z,12.22,2.49,20.23,2611.5,,,2.86,0.34,0.0,10.35,2795.14,2374.09,0.0,112.2,,,,
2025-06-23T22:00:00Z,10.87,2.67,19.66,2611.52,,,3.2,0.64,0.06,10.69,2872.67,2374.11,0.0,104.26,,,,
2025-06-23T23:00:00Z,10.05,2.68,20.66,2613.54,,,3.52,0.85,0.0,8.55,2874.89,2375.94,0.0,89.76,,,,
2025-06-24T00:00:00Z,10.09,3.12,24.48,2653.79,,,4.5,1.23,0.03,8.83,2919.18,2412.54,0.0,74.97,,,,
2025-06-24T01:00:00Z,9.53,3.61,23.27,2642.47,,,5.65,1.91,0.04,7.9,2906.71,2402.24,0.24,73.17,,,,
2025-06-24T02:00:00Z,8.54,4.32,19.16,2633.52,,,6.84,2.8,0.07,7.18,2896.87,2394.11,0.0,68.3,,,,
2025-06-24T03:00:00Z,8.68,4.85,18.3,2630.39,,,7.64,3.43,0.13,6.17,2893.44,2391.27,0.0,68.9,,,,
2025-06-24T04:00:00Z,7.75,4.23,16.49,2632.83,,,6.82,2.67,0.06,5.33,2896.11,2393.48,0.03,67.84,,,,
2025-06-24T05:00:00Z,9.52,3.74,19.32,2625.87,,,6.28,2.37,0.11,3.82,2888.45,2387.15,0.15,62.34,,,,
2025-06-24T06:00:00Z,10.54,3.12,22.02,2611.46,,,5.59,1.85,0.31,1.16,2872.6,2374.05,0.0,58.25,,,,
2025-06-24T07:00:00Z,10.9,2.58,21.56,2610.9,,,4.75,1.18,0.3,0.62,2871.99,2373.54,0.0,52.15,,,,
2025-06-24T08:00:00Z,11.68,1.53,22.65,2610.99,,,3.15,0.23,0.43,0.18,2872.07,2373.62,0.0,50.95,,,,
2025-06-24T09:00:00Z,9.11,1.54,18.27,2610.08,,,2.79,0.12,0.21,1.52,2871.06,2372.8,0.0,54.79,,,,
2025-06-24T10:00:00Z,7.85,1.51,13.06,2611.16,,,2.29,0.0,0.11,2.06,2872.28,2373.78,0.0,58.56,,,,
2025-06-24T11:00:00Z,10.24,1.54,13.45,2611.42,,,2.41,0.05,0.05,2.4,2872.56,2374.02,0.0,67.34,,,,
2025-06-24T12:00:00Z,6.25,1.7,3.14,2610.86,,,2.29,0.06,0.01,5.25,2871.95,2373.51,0.0,69.82,,,,
2025-06-24T13:00:00Z,1.91,2.1,0.86,2610.81,,,2.28,0.11,0.04,8.97,2871.89,2373.46,0.0,82.08,,,,
2025-06-24T14:00:00Z,1.99,2.58,0.07,2611.09,,,2.83,0.22,0.06,12.76,2742.39,2373.72,0.0,96.04,,,,
2025-06-24T15:00:00Z,5.93,3.31,1.36,2611.88,,,3.67,0.72,0.0,15.42,2736.71,2374.44,0.0,115.21,,,,
2025-06-24T16:00:00Z,11.41,3.17,5.6,2611.58,,,3.5,0.6,0.0,13.41,2703.95,2374.16,0.0,119.3,,,,
2025-06-24T17:00:00Z,13.39,2.83,11.91,2611.45,,,3.1,0.42,0.0,9.07,2679.18,2374.04,0.0,108.59,,,,
2025-06-24T18:00:00Z,10.98,2.52,12.41,2612.73,,,2.78,0.23,0.0,8.46,2874.0,2375.2,0.0,91.19,,,,
2025-06-24T19:00:00Z,11.28,2.37,11.6,2610.79,,,2.66,0.26,0.0,6.27,2871.87,2373.44,0.0,82.78,,,,
2025-06-24T20:00:00Z,13.08,2.68,17.96,2611.64,,,3.36,0.71,0.0,3.57,2872.8,2374.22,0.0,79.87,,,,
2025-06-24T21:00:00Z,11.72,2.54,21.17,2611.33,,,3.53,0.75,0.0,3.12,2872.47,2373.94,0.0,66.17,,,,
2025-06-24T22:00:00Z,10.78,2.42,21.6,2611.75,,,3.82,0.66,0.0,1.28,2872.92,2374.32,0.0,53.02,,,,
2025-06-24T23:00:00Z,9.25,1.63,17.93,2611.49,,,2.97,0.2,0.01,0.68,2872.64,2374.08,0.0,45.78,,,,
2025-06-25T00:00:00Z,7.74,1.21,15.15,2610.81,,,2.53,0.0,0.0,0.63,2872.19,2373.47,0.0,43.67,,,,
2025-06-25T01:00:00Z,7.9,1.09,14.6,2611.47,,,2.54,0.0,0.01,0.43,2872.72,2374.06,0.0,44.41,,,,
2025-06-25T02:00:00Z,7.34,1.05,14.54,2611.47,,,2.58,0.0,0.05,0.4,2872.8,2374.07,0.0,41.65,,,,
2025-06-25T03:00:00Z,6.81,1.19,14.72,2611.82,,,2.83,0.11,0.13,0.11,2872.98,2374.38,0.0,38.66,,,,
2025-06-25T04:00:00Z,7.27,1.11,14.85,2610.76,,,2.84,0.02,0.07,0.02,2871.83,2373.42,0.0,36.45,,,,
2025-06-25T05:00:00Z,9.06,0.93,16.69,2610.85,,,2.79,0.0,0.16,0.0,2871.93,2373.5,0.0,31.94,,,,
2025-06-25T06:00:00Z,8.38,1.05,17.61,2610.92,,,2.83,0.0,0.24,0.0,2872.01,2373.56,0.0,25.93,,,,
2025-06-25T07:00:00Z,9.06,1.11,16.09,2611.1,,,2.76,0.02,0.37,0.0,2872.21,2373.73,0.0,18.74,,,,
2025-06-25T08:00:00Z,8.49,1.35,8.91,2611.65,,,2.56,0.09,0.9,0.04,2873.09,2374.23,0.0,28.81,,,,
2025-06-25T09:00:00Z,4.29,1.62,7.56,2611.27,,,2.23,0.01,0.12,1.81,2872.4,2373.88,0.0,43.25,,,,
2025-06-25T10:00:00Z,4.17,2.03,0.63,2610.67,,,2.45,0.2,0.22,6.23,2858.47,2373.34,0.0,73.28,,,,
2025-06-25T11:00:00Z,2.61,2.3,0.36,2611.45,,,2.54,0.23,0.13,11.04,2666.56,2374.04,0.0,99.98,,,,
2025-06-25T12:00:00Z,3.26,3.27,1.3,2610.02,,,3.71,0.91,0.04,16.36,2713.02,2372.74,0.0,118.02,,,,
2025-06-25T13:00:00Z,3.95,2.91,2.14,2611.44,,,3.21,0.41,0.0,19.58,2766.47,2374.04,0.0,130.57,,,,
2025-06-25T14:00:00Z,6.07,3.14,7.26,2610.6,,,3.48,0.57,0.0,20.01,2783.54,2373.27,0.0,134.79,,,,
2025-06-25T15:00:00Z,8.89,3.2,8.57,2611.67,,,3.52,0.8,0.01,19.89,2759.46,2374.24,0.0,131.85,,,,
2025-06-25T16:00:00Z,7.91,3.15,5.53,2611.51,,,3.46,0.56,0.0,19.91,2760.32,2374.1,0.0,130.14,,,,
2025-06-25T17:00:00Z,14.2,2.74,10.57,2611.81,,,3.01,0.31,0.0,16.33,2723.15,2374.37,0.0,128.87,,,,
2025-06-25T18:00:00Z,11.03,2.67,10.35,2612.34,,,2.94,0.22,0.0,15.28,2671.2,2374.85,0.0,123.63,,,,
2025-06-25T19:00:00Z,12.16,2.53,12.83,2610.85,,,2.78,0.36,0.0,14.57,2786.65,2373.5,0.0,119.58,,,,
2025-06-25T20:00:00Z,12.66,2.32,18.35,2611.22,,,2.56,0.21,0.0,13.3,2872.34,2373.84,0.0,104.53,,,,
2025-06-25T21:00:00Z,15.7,1.96,20.99,2611.98,,,2.32,0.16,0.0,7.04,2873.31,2374.53,0.0,89.26,,,,
2025-06-25T22:00:00Z,15.1,1.79,26.68,2611.22,,,2.76,0.28,0.02,2.23,2871.79,2373.84,0.0,70.35,,,,
2025-06-25T23:00:00Z,14.5,1.7,24.12,2611.03,,,3.2,0.39,0.01,0.02,2872.13,2373.66,0.0,53.1,,,,
2025-06-26T00:00:00Z,12.36,1.96,23.95,2611.21,,,3.8,0.68,0.0,0.0,2872.33,2373.83,0.0,41.47,,,,
2025-06-26T01:00:00Z,11.15,2.04,22.95,2611.44,,,4.0,0.86,0.03,0.0,2872.59,2374.04,0.0,34.36,,,,
2025-06-26T02:00:00Z,10.09,2.41,22.72,2610.64,,,4.7,1.39,0.01,0.0,2871.7,2373.31,0.0,27.51,,,,
2025-06-26T03:00:00Z,8.69,2.12,24.68,2610.51,,,4.44,1.18,0.06,0.0,2871.56,2373.19,0.0,22.97,,,,
2025-06-26T04:00:00Z,7.29,2.13,18.72,2611.24,,,4.33,0.99,0.07,0.0,2872.36,2373.86,0.0,20.22,,,,
2025-06-26T05:00:00Z,9.62,2.09,19.85,2611.32,,,4.33,0.95,0.27,0.0,2872.45,2373.93,0.0,21.38,,,,
2025-06-26T06:00:00Z,8.09,1.68,12.83,2610.4,,,3.81,0.64,0.09,0.0,2871.44,2373.09,0.0,24.73,,,,
2025-06-26T07:00:00Z,9.27,1.2,13.35,2610.49,,,3.27,0.12,0.21,0.0,2871.53,2373.17,0.07,25.16,,,,
2025-06-26T08:00:00Z,8.61,1.26,9.8,2609.89,,,3.28,0.26,0.38,0.0,2869.8,2372.63,0.0,29.76,,,,
2025-06-26T09:00:00Z,6.76,1.27,7.2,2611.91,,,2.89,0.1,0.19,0.0,2873.59,2374.46,0.0,39.69,,,,
2025-06-26T10:00:00Z,4.86,1.39,6.42,2610.3,,,2.53,0.02,0.05,0.35,2871.27,2373.0,0.0,45.72,,,,
2025-06-26T11:00:00Z,3.54,1.82,0.89,2611.22,,,2.76,0.22,0.15,6.03,2850.48,2373.84,0.0,65.69,,,,
2025-06-26T12:00:00Z,0.11,2.63,0.02,2610.88,,,2.95,0.26,0.2,14.82,2724.67,2373.53,0.0,108.93,,,,
2025-06-26T13:00:00Z,0.33,3.04,0.2,2612.29,,,3.33,0.33,0.11,20.89,2794.86,2374.81,0.0,124.13,,,,
2025-06-26T14:00:00Z,2.88,3.69,1.96,2611.6,,,4.04,0.72,0.02,26.24,2845.09,2374.18,0.0,144.8,,,,
2025-06-26T15:00:00Z,4.55,3.84,5.62,2612.0,,,4.23,0.79,0.01,26.55,2864.37,2374.54,0.0,142.13,,,,
2025-06-26T16:00:00Z,3.78,4.68,5.44,2610.75,,,5.9,1.37,0.0,26.34,2820.01,2373.4,0.0,137.41,,,,
2025-06-26T17:00:00Z,6.38,3.61,3.87,2611.27,,,3.96,0.47,0.0,25.91,2857.24,2373.88,0.0,137.77,,,,
2025-06-26T18:00:00Z,9.04,3.58,5.43,2612.48,,,3.93,0.54,0.0,25.09,2878.31,2374.98,0.0,141.25,,,,
2025-06-26T19:00:00Z,11.99,3.27,6.45,2611.82,,,3.61,0.49,0.0,19.81,2864.98,2374.38,0.0,141.82,,,,
2025-06-26T20:00:00Z,12.34,2.63,15.09,1943.19,,,2.88,0.23,0.02,14.74,2065.69,1766.54,0.0,129.45,,,,
2025-06-26T21:00:00Z,12.02,2.55,20.12,56.87,,,2.85,0.28,0.02,11.29,65.77,51.51,0.0,111.18,,,,
2025-06-26T22:00:00Z,12.36,2.52,20.92,2332.29,,,2.89,0.37,0.09,7.02,2270.6,2120.04,0.0,97.0,,,,
2025-06-26T23:00:00Z,11.06,2.69,18.92,2611.77,,,3.36,0.64,0.04,5.37,,2374.34,0.0,87.56,,,,
2025-06-27T00:00:00Z,9.46,2.84,20.24,2611.98,,,3.69,0.93,0.04,6.7,2873.11,2374.52,0.0,84.05,,,,
2025-06-27T01:00:00Z,13.56,3.32,34.85,2475.64,,,5.3,1.51,0.03,6.0,2723.2,2250.58,0.0,77.19,,,,
2025-06-27T02:00:00Z,11.13,2.32,23.09,2571.12,,,4.55,0.93,0.04,2.82,2828.23,2337.38,0.01,64.22,,,,
2025-06-27T03:00:00Z,7.74,1.93,16.51,2650.58,,,4.0,0.67,0.22,2.84,2915.64,2409.62,0.15,59.76,,,,
2025-06-27T04:00:00Z,8.25,1.86,19.14,2669.01,,,4.11,0.63,0.16,2.07,2935.91,2426.37,0.2,54.55,,,,
2025-06-27T05:00:00Z,8.06,2.02,18.62,2682.77,,,4.44,0.76,0.24,1.92,2951.05,2438.89,0.13,51.81,,,,
2025-06-27T06:00:00Z,8.08,2.17,21.22,2666.96,,,4.42,0.91,0.55,1.42,2933.65,2424.51,0.01,46.62,,,,
2025-06-27T07:00:00Z,8.17,2.83,14.96,2616.08,,,5.21,1.28,0.51,2.9,2879.33,2378.25,0.0,51.59,,,,
2025-06-27T08:00:00Z,7.9,2.91,9.54,2611.22,,,4.95,1.11,0.55,3.97,2868.29,2373.84,0.0,66.8,,,,
2025-06-27T09:00:00Z,7.49,3.23,6.85,2610.58,,,5.01,1.35,0.23,6.44,2871.38,2373.25,0.0,76.87,,,,
2025-06-27T10:00:00Z,6.92,3.34,8.27,2611.04,,,4.87,1.29,0.23,9.86,2872.14,2373.67,0.0,90.25,,,,
2025-06-27T11:00:00Z,6.94,3.49,7.86,2610.99,,,4.94,1.37,0.09,13.44,2872.09,2373.63,0.0,102.24,,,,
2025-06-27T12:00:00Z,5.61,4.01,2.53,2611.31,,,5.33,1.69,0.06,17.4,2791.93,2373.92,0.0,118.96,,,,
2025-06-27T13:00:00Z,3.23,3.99,3.41,2610.75,,,4.59,1.5,0.03,21.08,2668.27,2373.41,0.0,128.71,,,,
2025-06-27T14:00:00Z,5.24,5.0,2.36,2611.24,,,5.73,2.33,0.04,22.52,2738.81,2373.85,0.0,138.55,,,,
2025-06-27T15:00:00Z,6.78,5.16,7.85,2610.3,,,6.01,2.74,0.0,26.01,2727.86,2373.0,0.0,145.62,,,,
2025-06-27T16:00:00Z,7.31,4.06,7.23,2610.69,,,4.42,1.25,0.0,28.64,2723.68,2373.35,0.0,145.57,,,,
2025-06-27T17:00:00Z,9.68,3.55,2.27,2612.33,,,3.91,0.87,0.0,27.15,2752.96,2374.85,0.0,148.89,,,,
2025-06-27T18:00:00Z,6.58,3.45,0.39,2610.44,,,3.78,0.69,0.0,25.58,2821.96,2373.13,0.0,154.93,,,,
2025-06-27T19:00:00Z,12.43,2.7,10.25,2612.05,,,2.96,0.17,0.0,17.41,2775.96,2374.59,0.0,131.43,,,,
2025-06-27T20:00:00Z,12.77,2.31,23.58,2611.74,,,2.54,0.08,0.0,10.92,2816.76,2374.31,0.0,99.39,,,,
2025-06-27T21:00:00Z,15.33,2.12,26.71,2612.7,,,2.48,0.13,0.0,6.08,2874.02,2375.18,0.0,77.66,,,,
2025-06-27T22:00:00Z,15.09,1.46,25.17,2611.07,,,2.2,0.0,0.0,1.25,2872.72,2373.7,0.0,58.11,,,,
2025-06-27T23:00:00Z,11.7,1.33,21.51,2612.39,,,2.33,0.0,0.02,0.42,2872.86,2374.9,0.0,49.35,,,,
2025-06-28T00:00:00Z,11.12,1.27,20.6,2610.46,,,2.62,0.04,0.01,0.88,,2373.15,0.0,49.43,,,,
2025-06-28T01:00:00Z,9.55,1.33,18.32,2610.82,,,3.0,0.11,0.0,1.48,,2373.47,0.0,49.69,,,,
2025-06-28T02:00:00Z,9.44,1.46,17.21,2610.92,,,3.43,0.3,0.0,1.1,2870.45,2373.56,0.0,47.52,,,,
2025-06-28T03:00:00Z,8.63,1.13,16.48,2612.09,,,3.11,0.09,0.0,0.09,2873.13,2374.63,0.0,39.85,,,,
2025-06-28T04:00:00Z,8.02,0.96,14.98,2610.4,,,2.93,0.01,0.03,0.04,2872.34,2373.09,0.0,35.39,,,,
2025-06-28T05:00:00Z,7.13,0.99,13.61,2610.38,,,2.94,0.02,0.0,0.03,2871.23,2373.07,0.0,35.42,,,,
2025-06-28T06:00:00Z,6.72,1.02,10.51,2610.46,,,2.87,0.0,0.0,0.06,2871.43,2373.14,0.0,36.1,,,,
2025-06-28T07:00:00Z,5.8,1.14,9.75,2610.08,,,2.73,0.01,0.09,0.2,2871.05,2372.8,0.0,36.82,,,,
2025-06-28T08:00:00Z,6.39,1.31,7.77,2612.13,,,2.68,0.06,0.04,0.68,2873.34,2374.66,0.0,40.96,,,,
2025-06-28T09:00:00Z,4.23,1.74,0.63,2611.29,,,2.63,0.16,0.04,1.88,2872.41,2373.9,0.0,62.56,,,,
2025-06-28T10:00:00Z,3.56,2.26,0.59,2610.42,,,2.72,0.38,0.04,6.72,2871.46,2373.1,0.0,76.1,,,,
2025-06-28T11:00:00Z,3.36,2.46,0.33,2609.89,,,2.69,0.39,0.01,10.92,2870.88,2372.63,0.0,92.02,,,,
2025-06-28T12:00:00Z,4.54,3.24,0.11,2611.35,,,3.51,0.97,0.0,13.99,2779.57,2373.96,0.0,109.85,,,,
2025-06-28T13:00:00Z,3.68,3.56,0.07,2611.27,,,3.91,1.14,0.0,18.37,2672.49,2373.88,0.0,124.42,,,,
2025-06-28T14:00:00Z,3.19,3.55,0.02,2611.05,,,3.9,0.81,0.0,18.39,2737.64,2373.68,0.0,134.65,,,,
2025-06-28T15:00:00Z,4.77,3.7,0.6,2612.04,,,4.09,0.86,0.0,25.61,2782.88,2374.58,0.0,144.26,,,,
2025-06-28T16:00:00Z,8.21,4.31,1.45,2610.54,,,4.72,1.37,0.0,26.6,2751.77,2373.21,0.0,140.5,,,,
2025-06-28T17:00:00Z,9.5,4.6,0.91,2611.26,,,5.01,1.72,0.0,23.81,2769.02,2373.87,0.0,132.12,,,,
2025-06-28T18:00:00Z,12.33,4.23,4.78,2611.31,,,4.65,1.5,0.0,20.04,2761.9,2373.92,0.0,132.41,,,,
2025-06-28T19:00:00Z,15.06,3.85,11.21,2612.06,,,4.27,1.39,0.0,12.91,2695.86,2374.6,0.0,121.01,,,,
